EXPERIMENTAL DATA:c:\digitam\result\jbscal03.xpt       DATE 21-Sep-18
START TIME:  12:09       STOP TIME:  14:33       TOTAL TIME:  2:24
=============================================================================   
TIME	P	Q	P(corr)	Q(corr)	A.INPUT	A.INPUT	REMARK
sec	microW	mJ	microW	mJ	MV	MVs
4184	61.644	535.576	 	 	 	 
4185	61.006	535.637	 	 	 	 
4186	60.417	535.698	 	 	 	 
4187	59.706	535.757	 	 	 	 
4188	59.067	535.816	 	 	 	 
4189	58.405	535.875	 	 	 	 
4190	57.914	535.933	 	 	 	 
4191	57.448	535.990	 	 	 	 
4192	56.663	536.047	 	 	 	 
4193	56.221	536.103	 	 	 	 
4194	55.706	536.159	 	 	 	 
4195	55.067	536.214	 	 	 	 
4196	54.552	536.268	 	 	 	 
4197	54.037	536.322	 	 	 	 
4198	53.521	536.376	 	 	 	 
4199	52.933	536.429	 	 	 	 
4200	52.307	536.481	 	 	 	 
4201	51.730	536.533	 	 	 	 
4202	51.141	536.584	 	 	 	 
4203	50.798	536.635	 	 	 	 
4204	50.307	536.685	 	 	 	 
4205	49.767	536.735	 	 	 	 
4206	49.227	536.784	 	 	 	 
4207	48.785	536.833	 	 	 	 
4208	48.270	536.881	 	 	 	 
4209	47.779	536.929	 	 	 	 
4210	47.411	536.976	 	 	 	 
4211	46.847	537.023	 	 	 	 
4212	46.380	537.069	 	 	 	 
4213	45.865	537.115	 	 	 	 
4214	45.374	537.161	 	 	 	 
4215	44.982	537.206	 	 	 	 
4216	44.491	537.250	 	 	 	 
4217	44.074	537.294	 	 	 	 
4218	43.632	537.338	 	 	 	 
4219	43.239	537.381	 	 	 	 
4220	42.773	537.424	 	 	 	 
4221	42.356	537.466	 	 	 	 
4222	41.939	537.508	 	 	 	 
4223	41.521	537.550	 	 	 	 
4224	41.178	537.591	 	 	 	 
4225	40.687	537.632	 	 	 	 
4226	40.178	537.672	 	 	 	 
4227	39.730	537.712	 	 	 	 
4228	39.313	537.751	 	 	 	 
4229	39.018	537.790	 	 	 	 
4230	38.577	537.828	 	 	 	 
4231	38.160	537.867	 	 	 	 
4232	37.718	537.904	 	 	 	 
4233	37.301	537.942	 	 	 	 
4234	37.006	537.979	 	 	 	 
4235	36.613	538.015	 	 	 	 
4236	36.319	538.052	 	 	 	 
4237	36.049	538.088	 	 	 	 
4238	35.607	538.123	 	 	 	 
4239	35.190	538.158	 	 	 	 
4240	34.798	538.193	 	 	 	 
4241	34.479	538.228	 	 	 	 
4242	34.110	538.262	 	 	 	 
4243	33.840	538.296	 	 	 	 
4244	33.423	538.329	 	 	 	 
4245	33.129	538.362	 	 	 	 
4246	32.712	538.395	 	 	 	 
4247	32.417	538.427	 	 	 	 
4248	32.172	538.459	 	 	 	 
4249	31.828	538.491	 	 	 	 
4250	31.485	538.523	 	 	 	 
4251	31.190	538.554	 	 	 	 
4252	30.828	538.585	 	 	 	 
4253	30.429	538.615	 	 	 	 
4254	30.110	538.645	 	 	 	 
4255	29.840	538.675	 	 	 	 
4256	29.497	538.705	 	 	 	 
4257	29.227	538.734	 	 	 	 
4258	28.982	538.763	 	 	 	 
4259	28.638	538.792	 	 	 	 
4260	28.442	538.820	 	 	 	 
4261	28.123	538.848	 	 	 	 
4262	27.779	538.876	 	 	 	 
4263	27.607	538.903	 	 	 	 
4264	27.313	538.931	 	 	 	 
4265	26.982	538.958	 	 	 	 
4266	26.798	538.985	 	 	 	 
4267	26.454	539.011	 	 	 	 
4268	26.233	539.037	 	 	 	 
4269	25.865	539.063	 	 	 	 
4270	25.742	539.089	 	 	 	 
4271	25.521	539.114	 	 	 	 
4272	25.178	539.140	 	 	 	 
4273	25.006	539.165	 	 	 	 
4274	24.810	539.189	 	 	 	 
4275	24.638	539.214	 	 	 	 
4276	24.319	539.238	 	 	 	 
4277	24.098	539.262	 	 	 	 
4278	23.853	539.286	 	 	 	 
4279	23.583	539.310	 	 	 	 
4280	23.313	539.333	 	 	 	 
4281	23.043	539.356	 	 	 	 
4282	22.920	539.379	 	 	 	 
4283	22.650	539.402	 	 	 	 
4284	22.380	539.424	 	 	 	 
4285	22.215	539.446	 	 	 	 
4286	21.914	539.468	 	 	 	 
4287	21.742	539.490	 	 	 	 
4288	21.497	539.512	 	 	 	 
4289	21.301	539.533	 	 	 	 
4290	21.153	539.554	 	 	 	 
4291	20.982	539.575	 	 	 	 
4292	20.669	539.596	 	 	 	 
4293	20.417	539.616	 	 	 	 
4294	20.245	539.636	 	 	 	 
4295	20.049	539.656	 	 	 	 
4296	19.804	539.676	 	 	 	 
4297	19.534	539.696	 	 	 	 
4298	19.485	539.715	 	 	 	 
4299	19.307	539.734	 	 	 	 
4300	19.043	539.754	 	 	 	 
4301	18.847	539.772	 	 	 	 
4302	18.724	539.791	 	 	 	 
4303	18.503	539.810	 	 	 	 
4304	18.258	539.828	 	 	 	 
4305	18.209	539.846	 	 	 	 
4306	17.988	539.864	 	 	 	 
4307	17.687	539.882	 	 	 	 
4308	17.620	539.899	 	 	 	 
4309	17.423	539.917	 	 	 	 
4310	17.325	539.934	 	 	 	 
4311	17.080	539.951	 	 	 	 
4312	16.908	539.968	 	 	 	 
4313	16.785	539.985	 	 	 	 
4314	16.583	540.001	 	 	 	 
4315	16.393	540.018	 	 	 	 
4316	16.294	540.034	 	 	 	 
4317	16.098	540.050	 	 	 	 
4318	15.975	540.066	 	 	 	 
4319	15.853	540.082	 	 	 	 
4320	15.706	540.098	 	 	 	 
4321	15.442	540.113	 	 	 	 
4322	15.362	540.129	 	 	 	 
4323	15.215	540.144	 	 	 	 
4323	15.117	0.015	 	 	 	 	FIRST PART #3
4324	14.945	0.030	 	 	 	 	PAUSE
4325	14.675	0.045	 	 	 	 	cond 1
4326	14.626	0.059	 	 	 	 
4327	14.454	0.074	 	 	 	 
4328	14.411	0.088	 	 	 	 
4329	14.258	0.102	 	 	 	 
4330	14.037	0.117	 	 	 	 
4331	13.865	0.130	 	 	 	 
4332	13.865	0.144	 	 	 	 
4333	13.595	0.158	 	 	 	 
4334	13.472	0.171	 	 	 	 
4335	13.380	0.185	 	 	 	 
4336	13.202	0.198	 	 	 	 
4337	13.129	0.211	 	 	 	 
4338	12.933	0.224	 	 	 	 
4339	12.736	0.237	 	 	 	 
4340	12.687	0.249	 	 	 	 
4341	12.515	0.262	 	 	 	 
4342	12.350	0.274	 	 	 	 
4343	12.245	0.286	 	 	 	 
4344	12.123	0.299	 	 	 	 
4345	12.074	0.311	 	 	 	 
4346	11.853	0.323	 	 	 	 
4347	11.755	0.334	 	 	 	 
4348	11.656	0.346	 	 	 	 
4349	11.632	0.358	 	 	 	 
4350	11.411	0.369	 	 	 	 
4351	11.436	0.380	 	 	 	 
4352	11.239	0.392	 	 	 	 
4353	11.141	0.403	 	 	 	 
4354	11.043	0.414	 	 	 	 
4355	10.847	0.425	 	 	 	 
4356	10.871	0.436	 	 	 	 
4357	10.748	0.446	 	 	 	 
4358	10.601	0.457	 	 	 	 
4359	10.479	0.467	 	 	 	 
4360	10.479	0.478	 	 	 	 
4361	10.356	0.488	 	 	 	 
4362	10.282	0.499	 	 	 	 
4363	10.209	0.509	 	 	 	 
4364	10.086	0.519	 	 	 	 
4365	10.012	0.529	 	 	 	 
4366	9.840	0.539	 	 	 	 
4367	9.791	0.548	 	 	 	 
4368	9.693	0.558	 	 	 	 
4369	9.595	0.568	 	 	 	 
4370	9.620	0.577	 	 	 	 
4371	9.423	0.587	 	 	 	 
4372	9.350	0.596	 	 	 	 
4373	9.301	0.605	 	 	 	 
4374	9.178	0.615	 	 	 	 
4375	9.153	0.624	 	 	 	 
4376	9.055	0.633	 	 	 	 
4377	8.957	0.642	 	 	 	 
4378	8.761	0.651	 	 	 	 
4379	8.724	0.659	 	 	 	 
4380	8.687	0.668	 	 	 	 
4381	8.638	0.677	 	 	 	 
4382	8.466	0.685	 	 	 	 
4383	8.368	0.008	 	 	 	 	FIRST PART #3
4384	8.344	0.017	 	 	 	 	MAIN #1
4385	8.196	0.025	 	 	 	 	cond 1
4386	8.356	0.033	 	 	 	 
4387	8.785	0.042	 	 	 	 
4388	9.669	0.052	 	 	 	 
4389	10.969	0.063	 	 	 	 
4390	12.319	0.075	 	 	 	 
4391	14.012	0.089	 	 	 	 
4392	15.804	0.105	 	 	 	 
4393	18.184	0.123	 	 	 	 
4394	20.564	0.144	 	 	 	 
4395	22.896	0.166	 	 	 	 
4396	25.129	0.192	 	 	 	 
4397	27.460	0.219	 	 	 	 
4398	29.890	0.249	 	 	 	 
4399	32.368	0.281	 	 	 	 
4400	34.847	0.316	 	 	 	 
4401	37.301	0.353	 	 	 	 
4402	39.853	0.393	 	 	 	 
4403	42.209	0.436	 	 	 	 
4404	45.166	0.481	 	 	 	 
4405	48.049	0.529	 	 	 	 
4406	50.429	0.579	 	 	 	 
4407	52.908	0.632	 	 	 	 
4408	55.386	0.687	 	 	 	 
4409	57.791	0.745	 	 	 	 
4410	60.319	0.806	 	 	 	 
4411	62.626	0.868	 	 	 	 
4412	64.908	0.933	 	 	 	 
4413	67.337	1.000	 	 	 	 
4414	69.693	1.070	 	 	 	 
4415	72.074	1.142	 	 	 	 
4416	74.282	1.216	 	 	 	 
4417	76.914	1.293	 	 	 	 
4418	79.583	1.373	 	 	 	 
4419	81.791	1.455	 	 	 	 
4420	83.926	1.539	 	 	 	 
4421	86.135	1.625	 	 	 	 
4422	88.245	1.713	 	 	 	 
4423	90.331	1.803	 	 	 	 
4424	92.491	1.896	 	 	 	 
4425	94.454	1.990	 	 	 	 
4426	96.540	2.087	 	 	 	 
4427	98.675	2.186	 	 	 	 
4428	100.663	2.286	 	 	 	 
4429	102.773	2.389	 	 	 	 
4430	105.000	2.494	 	 	 	 
4431	107.436	2.601	 	 	 	 
4432	109.350	2.711	 	 	 	 
4433	111.239	2.822	 	 	 	 
4434	113.202	2.935	 	 	 	 
4435	115.166	3.050	 	 	 	 
4436	117.006	3.167	 	 	 	 
4437	118.847	3.286	 	 	 	 
4438	120.613	3.407	 	 	 	 
4439	122.405	3.529	 	 	 	 
4440	124.270	3.654	 	 	 	 
4441	126.012	3.780	 	 	 	 
4442	127.804	3.907	 	 	 	 
4443	129.810	4.037	 	 	 	 
4444	131.804	4.169	 	 	 	 
4445	133.571	4.303	 	 	 	 
4446	135.239	4.438	 	 	 	 
4447	136.859	4.575	 	 	 	 
4448	138.552	4.713	 	 	 	 
4449	140.221	4.853	 	 	 	 
4450	141.816	4.995	 	 	 	 
4451	143.362	5.139	 	 	 	 
4452	144.982	5.284	 	 	 	 
4453	146.601	5.430	 	 	 	 
4454	148.098	5.578	 	 	 	 
4455	149.571	5.728	 	 	 	 
4456	151.380	5.879	 	 	 	 
4457	153.129	6.032	 	 	 	 
4458	154.552	6.187	 	 	 	 
4459	156.049	6.343	 	 	 	 
4460	157.497	6.500	 	 	 	 
4461	158.871	6.659	 	 	 	 
4462	160.245	6.820	 	 	 	 
4463	161.718	6.981	 	 	 	 
4464	163.043	7.144	 	 	 	 
4465	164.515	7.309	 	 	 	 
4466	165.914	7.475	 	 	 	 
4467	167.215	7.642	 	 	 	 
4468	168.613	7.811	 	 	 	 
4469	170.080	7.981	 	 	 	 
4470	171.607	8.152	 	 	 	 
4471	172.957	8.325	 	 	 	 
4472	174.258	8.499	 	 	 	 
4473	175.460	8.675	 	 	 	 
4474	176.638	8.852	 	 	 	 
4475	177.963	9.030	 	 	 	 
4476	179.190	9.209	 	 	 	 
4477	180.442	9.389	 	 	 	 
4478	181.669	9.571	 	 	 	 
4479	182.798	9.754	 	 	 	 
4480	183.926	9.938	 	 	 	 
4481	185.055	10.123	 	 	 	 
4482	186.460	10.309	 	 	 	 
4483	187.779	10.497	 	 	 	 
4484	188.834	10.686	 	 	 	 
4485	189.963	10.876	 	 	 	 
4486	190.994	11.067	 	 	 	 
4487	192.123	11.259	 	 	 	 
4488	193.153	11.452	 	 	 	 
4489	194.356	11.646	 	 	 	 
4490	195.313	11.842	 	 	 	 
4491	196.393	12.038	 	 	 	 
4492	197.497	12.235	 	 	 	 
4493	198.405	12.434	 	 	 	 
4494	199.386	12.633	 	 	 	 
4495	200.466	12.834	 	 	 	 
4496	201.423	13.035	 	 	 	 
4497	202.552	13.238	 	 	 	 
4498	203.669	13.441	 	 	 	 
4499	204.638	13.646	 	 	 	 
4500	205.718	13.852	 	 	 	 
4501	206.650	14.058	 	 	 	 
4502	207.656	14.266	 	 	 	 
4503	208.491	14.475	 	 	 	 
4504	209.521	14.684	 	 	 	 
4505	210.528	14.895	 	 	 	 
4506	211.362	15.106	 	 	 	 
4507	212.294	15.318	 	 	 	 
4508	213.178	15.531	 	 	 	 
4509	214.061	15.745	 	 	 	 
4510	214.847	15.960	 	 	 	 
4511	215.755	16.176	 	 	 	 
4512	216.589	16.393	 	 	 	 
4513	217.423	16.610	 	 	 	 
4514	218.429	16.829	 	 	 	 
4515	219.166	17.048	 	 	 	 
4516	219.926	17.268	 	 	 	 
4517	220.663	17.488	 	 	 	 
4518	221.521	17.710	 	 	 	 
4519	222.331	17.932	 	 	 	 
4520	223.141	18.155	 	 	 	 
4521	223.902	18.379	 	 	 	 
4522	224.638	18.604	 	 	 	 
4523	225.472	18.829	 	 	 	 
4524	226.258	19.056	 	 	 	 
4525	226.945	19.282	 	 	 	 
4526	227.632	19.510	 	 	 	 
4527	228.466	19.739	 	 	 	 
4528	229.227	19.968	 	 	 	 
4529	229.890	20.198	 	 	 	 
4530	230.601	20.428	 	 	 	 
4531	231.411	20.660	 	 	 	 
4532	232.098	20.892	 	 	 	 
4533	232.834	21.125	 	 	 	 
4534	233.423	21.358	 	 	 	 
4535	234.110	21.592	 	 	 	 
4536	234.724	21.827	 	 	 	 
4537	235.460	22.062	 	 	 	 
4538	236.025	22.298	 	 	 	 
4539	236.663	22.535	 	 	 	 
4540	237.325	22.772	 	 	 	 
4541	237.988	23.010	 	 	 	 
4542	238.650	23.249	 	 	 	 
4543	239.215	23.488	 	 	 	 
4544	239.853	23.728	 	 	 	 
4545	240.515	23.969	 	 	 	 
4546	241.006	24.210	 	 	 	 
4547	241.693	24.451	 	 	 	 
4548	242.258	24.694	 	 	 	 
4549	242.847	24.936	 	 	 	 
4550	243.362	25.180	 	 	 	 
4551	244.012	25.424	 	 	 	 
4552	244.736	25.669	 	 	 	 
4553	245.301	25.914	 	 	 	 
4554	245.890	26.160	 	 	 	 
4555	246.429	26.406	 	 	 	 
4556	246.945	26.653	 	 	 	 
4557	247.509	26.901	 	 	 	 
4558	248.049	27.149	 	 	 	 
4559	248.540	27.397	 	 	 	 
4560	249.104	27.646	 	 	 	 
4561	249.669	27.896	 	 	 	 
4562	250.209	28.146	 	 	 	 
4563	250.650	28.397	 	 	 	 
4564	251.190	28.648	 	 	 	 
4565	251.705	28.900	 	 	 	 
4566	252.172	29.152	 	 	 	 
4567	252.613	29.404	 	 	 	 
4568	253.129	29.658	 	 	 	 
4569	253.620	29.911	 	 	 	 
4570	254.110	30.165	 	 	 	 
4571	254.577	30.420	 	 	 	 
4572	254.969	30.675	 	 	 	 
4573	255.534	30.930	 	 	 	 
4574	256.049	31.186	 	 	 	 
4575	256.368	31.443	 	 	 	 
4576	256.761	31.700	 	 	 	 
4577	257.276	31.957	 	 	 	 
4578	257.718	32.215	 	 	 	 
4579	258.061	32.473	 	 	 	 
4580	258.503	32.731	 	 	 	 
4581	258.871	32.990	 	 	 	 
4582	259.411	33.249	 	 	 	 
4583	259.779	33.509	 	 	 	 
4584	260.074	33.769	 	 	 	 
4585	260.491	34.030	 	 	 	 
4586	260.908	34.291	 	 	 	 
4587	261.350	34.552	 	 	 	 
4588	261.742	34.814	 	 	 	 
4589	262.086	35.076	 	 	 	 
4590	262.528	35.338	 	 	 	 
4591	262.945	35.601	 	 	 	 
4592	263.264	35.865	 	 	 	 
4593	263.755	36.128	 	 	 	 
4594	264.074	36.392	 	 	 	 
4595	264.368	36.657	 	 	 	 
4596	264.810	36.922	 	 	 	 
4597	265.129	37.187	 	 	 	 
4598	265.448	37.452	 	 	 	 
4599	265.840	37.718	 	 	 	 
4600	266.184	37.984	 	 	 	 
4601	266.552	38.251	 	 	 	 
4602	266.896	38.518	 	 	 	 
4603	267.117	38.785	 	 	 	 
4604	267.552	39.052	 	 	 	 
4605	267.877	39.320	 	 	 	 
4606	268.221	39.588	 	 	 	 
4607	268.712	39.857	 	 	 	 
4608	268.908	40.126	 	 	 	 
4609	269.202	40.395	 	 	 	 
4610	269.620	40.665	 	 	 	 
4611	269.914	40.935	 	 	 	 
4612	270.307	41.205	 	 	 	 
4613	270.478	41.476	 	 	 	 
4614	270.871	41.746	 	 	 	 
4615	271.141	42.018	 	 	 	 
4616	271.362	42.289	 	 	 	 
4617	271.706	42.561	 	 	 	 
4618	271.926	42.833	 	 	 	 
4619	272.245	43.105	 	 	 	 
4620	272.540	43.377	 	 	 	 
4621	272.810	43.650	 	 	 	 
4622	273.104	43.923	 	 	 	 
4623	273.325	44.197	 	 	 	 
4624	273.644	44.470	 	 	 	 
4625	273.890	44.744	 	 	 	 
4626	274.159	45.018	 	 	 	 
4627	274.429	45.293	 	 	 	 
4628	274.650	45.567	 	 	 	 
4629	274.847	45.842	 	 	 	 
4630	275.043	46.117	 	 	 	 
4631	275.337	46.393	 	 	 	 
4632	275.534	46.668	 	 	 	 
4633	275.902	46.944	 	 	 	 
4634	276.123	47.220	 	 	 	 
4635	276.368	47.497	 	 	 	 
4636	276.564	47.773	 	 	 	 
4637	276.712	48.050	 	 	 	 
4638	277.080	48.327	 	 	 	 
4639	277.276	48.604	 	 	 	 
4640	277.423	48.882	 	 	 	 
4641	277.816	49.159	 	 	 	 
4642	277.914	49.437	 	 	 	 
4643	278.110	49.715	 	 	 	 
4644	278.454	49.994	 	 	 	 
4645	278.479	50.272	 	 	 	 
4646	278.798	50.551	 	 	 	 
4647	278.920	50.830	 	 	 	 
4648	279.067	51.109	 	 	 	 
4649	279.337	51.388	 	 	 	 
4650	279.509	51.668	 	 	 	 
4651	279.730	51.948	 	 	 	 
4652	279.951	52.228	 	 	 	 
4653	280.172	52.508	 	 	 	 
4654	280.344	52.788	 	 	 	 
4655	280.540	53.069	 	 	 	 
4656	280.687	53.349	 	 	 	 
4657	280.896	53.630	 	 	 	 
4658	281.080	53.911	 	 	 	 
4659	281.276	54.193	 	 	 	 
4660	281.571	54.474	 	 	 	 
4661	281.620	54.756	 	 	 	 
4662	281.840	55.038	 	 	 	 
4663	281.988	55.320	 	 	 	 
4664	282.209	55.602	 	 	 	 
4665	282.331	55.884	 	 	 	 
4666	282.454	56.167	 	 	 	 
4667	282.675	56.449	 	 	 	 
4668	282.798	56.732	 	 	 	 
4669	283.018	57.015	 	 	 	 
4670	283.264	57.298	 	 	 	 
4671	283.313	57.582	 	 	 	 
4672	283.534	57.865	 	 	 	 
4673	283.656	58.149	 	 	 	 
4674	283.730	58.433	 	 	 	 
4675	283.975	58.717	 	 	 	 
4676	284.074	59.001	 	 	 	 
4677	284.368	59.285	 	 	 	 
4678	284.491	59.570	 	 	 	 
4679	284.638	59.854	 	 	 	 
4680	284.589	60.139	 	 	 	 
4681	284.761	60.424	 	 	 	 
4682	285.031	60.709	 	 	 	 
4683	285.202	60.994	 	 	 	 
4684	285.301	61.279	 	 	 	 
4685	285.399	61.564	 	 	 	 
4686	285.546	61.850	 	 	 	 
4687	285.791	62.136	 	 	 	 
4688	285.914	62.422	 	 	 	 
4689	285.939	62.708	 	 	 	 
4690	286.110	62.994	 	 	 	 
4691	286.159	63.280	 	 	 	 
4692	286.405	63.566	 	 	 	 
4693	286.454	63.853	 	 	 	 
4694	286.675	64.139	 	 	 	 
4695	286.748	64.426	 	 	 	 
4696	286.896	64.713	 	 	 	 
4697	287.018	65.000	 	 	 	 
4698	287.141	65.287	 	 	 	 
4699	287.337	65.575	 	 	 	 
4700	287.411	65.862	 	 	 	 
4701	287.607	66.150	 	 	 	 
4702	287.558	66.437	 	 	 	 
4703	287.779	66.725	 	 	 	 
4704	287.926	67.013	 	 	 	 
4705	288.000	67.301	 	 	 	 
4706	288.172	67.589	 	 	 	 
4707	288.245	67.877	 	 	 	 
4708	288.417	68.166	 	 	 	 
4709	288.466	68.454	 	 	 	 
4710	288.571	68.743	 	 	 	 
4711	288.761	69.032	 	 	 	 
4712	288.834	69.320	 	 	 	 
4713	288.859	69.609	 	 	 	 
4714	289.055	69.898	 	 	 	 
4715	289.153	70.187	 	 	 	 
4716	289.202	70.477	 	 	 	 
4717	289.399	70.766	 	 	 	 
4718	289.497	71.056	 	 	 	 
4719	289.571	71.345	 	 	 	 
4720	289.595	71.635	 	 	 	 
4721	289.595	71.924	 	 	 	 
4722	289.767	72.214	 	 	 	 
4723	289.963	72.504	 	 	 	 
4724	289.988	72.794	 	 	 	 
4725	290.110	73.084	 	 	 	 
4726	290.086	73.374	 	 	 	 
4727	290.307	73.665	 	 	 	 
4728	290.307	73.955	 	 	 	 
4729	290.405	74.245	 	 	 	 
4730	290.650	74.536	 	 	 	 
4731	290.577	74.826	 	 	 	 
4732	290.577	75.117	 	 	 	 
4733	290.798	75.408	 	 	 	 
4734	290.920	75.699	 	 	 	 
4735	291.018	75.990	 	 	 	 
4736	291.067	76.281	 	 	 	 
4737	291.141	76.572	 	 	 	 
4738	291.166	76.863	 	 	 	 
4739	291.411	77.155	 	 	 	 
4740	291.558	77.446	 	 	 	 
4741	291.534	77.738	 	 	 	 
4742	291.656	78.029	 	 	 	 
4743	291.730	78.321	 	 	 	 
4744	291.804	78.613	 	 	 	 
4745	291.804	78.905	 	 	 	 
4746	291.926	79.197	 	 	 	 
4747	291.951	79.489	 	 	 	 
4748	292.123	79.781	 	 	 	 
4749	292.098	80.073	 	 	 	 
4750	292.294	80.365	 	 	 	 
4751	292.344	80.657	 	 	 	 
4752	292.417	80.950	 	 	 	 
4753	292.466	81.242	 	 	 	 
4754	292.564	81.535	 	 	 	 
4755	292.491	81.827	 	 	 	 
4756	292.663	82.120	 	 	 	 
4757	292.810	82.413	 	 	 	 
4758	292.785	82.706	 	 	 	 
4759	292.957	82.999	 	 	 	 
4760	292.932	83.291	 	 	 	 
4761	292.932	83.584	 	 	 	 
4762	292.982	83.877	 	 	 	 
4763	293.135	84.171	 	 	 	 
4764	293.276	84.464	 	 	 	 
4765	293.202	84.757	 	 	 	 
4766	293.350	85.050	 	 	 	 
4767	293.350	85.344	 	 	 	 
4768	293.423	85.637	 	 	 	 
4769	293.374	85.930	 	 	 	 
4770	293.423	86.224	 	 	 	 
4771	293.521	86.517	 	 	 	 
4772	293.669	86.811	 	 	 	 
4773	293.595	87.105	 	 	 	 
4774	293.742	87.398	 	 	 	 
4775	293.742	87.692	 	 	 	 
4776	293.840	87.986	 	 	 	 
4777	293.865	88.280	 	 	 	 
4778	293.914	88.574	 	 	 	 
4779	294.061	88.868	 	 	 	 
4780	293.988	89.162	 	 	 	 
4781	294.037	89.456	 	 	 	 
4782	294.061	89.750	 	 	 	 
4783	294.282	90.044	 	 	 	 
4784	294.184	90.338	 	 	 	 
4785	294.356	90.633	 	 	 	 
4786	294.307	90.927	 	 	 	 
4787	294.331	91.221	 	 	 	 
4788	294.478	91.516	 	 	 	 
4789	294.429	91.810	 	 	 	 
4790	294.528	92.105	 	 	 	 
4791	294.503	92.399	 	 	 	 
4792	294.724	92.694	 	 	 	 
4793	294.601	92.989	 	 	 	 
4794	294.699	93.283	 	 	 	 
4795	294.675	93.578	 	 	 	 
4796	294.773	93.873	 	 	 	 
4797	294.871	94.168	 	 	 	 
4798	294.871	94.463	 	 	 	 
4799	294.969	94.758	 	 	 	 
4800	294.847	95.052	 	 	 	 
4801	294.994	95.347	 	 	 	 
4802	294.994	95.642	 	 	 	 
4803	295.067	95.937	 	 	 	 
4804	295.067	96.233	 	 	 	 
4805	295.337	96.528	 	 	 	 
4806	295.166	96.823	 	 	 	 
4807	295.215	97.118	 	 	 	 
4808	295.239	97.413	 	 	 	 
4809	295.264	97.709	 	 	 	 
4810	295.313	98.004	 	 	 	 
4811	295.386	98.299	 	 	 	 
4812	295.460	98.595	 	 	 	 
4813	295.386	98.890	 	 	 	 
4814	295.411	99.186	 	 	 	 
4815	295.485	99.481	 	 	 	 
4816	295.546	99.777	 	 	 	 
4817	295.534	100.072	 	 	 	 
4818	295.583	100.368	 	 	 	 
4819	295.607	100.663	 	 	 	 
4820	295.656	100.959	 	 	 	 
4821	295.681	101.255	 	 	 	 
4822	295.705	101.550	 	 	 	 
4823	295.804	101.846	 	 	 	 
4824	295.804	102.142	 	 	 	 
4825	295.779	102.438	 	 	 	 
4826	295.853	102.734	 	 	 	 
4827	295.828	103.030	 	 	 	 
4828	295.926	103.325	 	 	 	 
4829	295.951	103.621	 	 	 	 
4830	295.975	103.917	 	 	 	 
4831	296.000	104.213	 	 	 	 
4832	296.000	104.509	 	 	 	 
4833	296.000	104.805	 	 	 	 
4834	296.172	105.102	 	 	 	 
4835	296.123	105.398	 	 	 	 
4836	296.221	105.694	 	 	 	 
4837	296.172	105.990	 	 	 	 
4838	296.294	106.286	 	 	 	 
4839	296.294	106.583	 	 	 	 
4840	296.393	106.879	 	 	 	 
4841	296.344	107.175	 	 	 	 
4842	296.344	107.472	 	 	 	 
4843	296.417	107.768	 	 	 	 
4844	296.417	108.065	 	 	 	 
4845	296.466	108.361	 	 	 	 
4846	296.442	108.658	 	 	 	 
4847	296.491	108.954	 	 	 	 
4848	296.491	109.250	 	 	 	 
4849	296.540	109.547	 	 	 	 
4850	296.540	109.844	 	 	 	 
4851	296.638	110.140	 	 	 	 
4852	296.638	110.437	 	 	 	 
4853	296.663	110.734	 	 	 	 
4854	296.761	111.030	 	 	 	 
4855	296.687	111.327	 	 	 	 
4856	296.761	111.624	 	 	 	 
4857	296.859	111.921	 	 	 	 
4858	296.859	112.217	 	 	 	 
4859	296.834	112.514	 	 	 	 
4860	296.834	112.811	 	 	 	 
4861	296.908	113.108	 	 	 	 
4862	296.834	113.405	 	 	 	 
4863	296.859	113.702	 	 	 	 
4864	296.982	113.999	 	 	 	 
4865	296.932	114.296	 	 	 	 
4866	297.031	114.593	 	 	 	 
4867	296.908	114.890	 	 	 	 
4868	297.031	115.187	 	 	 	 
4869	296.908	115.483	 	 	 	 
4870	297.031	115.781	 	 	 	 
4871	297.031	116.078	 	 	 	 
4872	297.080	116.375	 	 	 	 
4873	297.202	116.672	 	 	 	 
4874	297.129	116.969	 	 	 	 
4875	297.080	117.266	 	 	 	 
4876	297.129	117.563	 	 	 	 
4877	297.153	117.860	 	 	 	 
4878	297.276	118.158	 	 	 	 
4879	297.251	118.455	 	 	 	 
4880	297.276	118.752	 	 	 	 
4881	297.202	119.049	 	 	 	 
4882	297.325	119.347	 	 	 	 
4883	297.325	119.644	 	 	 	 
4884	297.276	119.941	 	 	 	 
4885	297.276	120.239	 	 	 	 
4886	297.423	120.536	 	 	 	 
4887	297.301	120.833	 	 	 	 
4888	297.325	121.131	 	 	 	 
4889	297.399	121.428	 	 	 	 
4890	297.374	121.725	 	 	 	 
4891	297.399	122.023	 	 	 	 
4892	297.399	122.320	 	 	 	 
4893	297.423	122.618	 	 	 	 
4894	297.423	122.915	 	 	 	 
4895	297.472	123.212	 	 	 	 
4896	297.521	123.510	 	 	 	 
4897	297.546	123.808	 	 	 	 
4898	297.595	124.105	 	 	 	 
4899	297.571	124.403	 	 	 	 
4900	297.620	124.700	 	 	 	 
4901	297.546	124.998	 	 	 	 
4902	297.497	125.295	 	 	 	 
4903	297.693	125.593	 	 	 	 
4904	297.571	125.891	 	 	 	 
4905	297.620	126.188	 	 	 	 
4906	297.595	126.486	 	 	 	 
4907	297.644	126.783	 	 	 	 
4908	297.620	127.081	 	 	 	 
