EXPERIMENTAL DATA:c:\digitam\result\jbscal04.xpt       DATE 21-Sep-18
START TIME:  15:56       STOP TIME:  01:56       TOTAL TIME:  10:00
=============================================================================   
TIME	P	Q	P(corr)	Q(corr)	A.INPUT	A.INPUT	REMARK
sec	microW	mJ	microW	mJ	MV	MVs
34282	270.037	500.097	 	 	 	 
34283	267.460	500.364	 	 	 	 
34284	264.883	500.629	 	 	 	 
34285	262.380	500.891	 	 	 	 
34286	259.779	501.151	 	 	 	 
34287	257.080	501.408	 	 	 	 
34288	254.528	501.663	 	 	 	 
34289	251.975	501.915	 	 	 	 
34290	249.399	502.164	 	 	 	 
34291	246.969	502.411	 	 	 	 
34292	244.368	502.655	 	 	 	 
34293	241.767	502.897	 	 	 	 
34294	238.877	503.136	 	 	 	 
34295	235.951	503.372	 	 	 	 
34296	233.546	503.606	 	 	 	 
34297	231.117	503.837	 	 	 	 
34298	228.564	504.065	 	 	 	 
34299	226.233	504.291	 	 	 	 
34300	223.779	504.515	 	 	 	 
34301	221.448	504.737	 	 	 	 
34302	218.994	504.956	 	 	 	 
34303	216.785	505.172	 	 	 	 
34304	214.405	505.387	 	 	 	 
34305	212.147	505.599	 	 	 	 
34306	209.963	505.809	 	 	 	 
34307	207.656	506.017	 	 	 	 
34308	205.620	506.222	 	 	 	 
34309	203.337	506.426	 	 	 	 
34310	201.129	506.627	 	 	 	 
34311	199.043	506.826	 	 	 	 
34312	196.932	507.023	 	 	 	 
34313	194.969	507.218	 	 	 	 
34314	192.957	507.411	 	 	 	 
34315	190.896	507.602	 	 	 	 
34316	188.932	507.790	 	 	 	 
34317	186.969	507.977	 	 	 	 
34318	184.957	508.162	 	 	 	 
34319	182.724	508.345	 	 	 	 
34320	180.491	508.526	 	 	 	 
34321	178.675	508.704	 	 	 	 
34322	176.810	508.881	 	 	 	 
34323	174.969	509.056	 	 	 	 
34324	173.080	509.229	 	 	 	 
34325	171.386	509.400	 	 	 	 
34326	169.595	509.570	 	 	 	 
34327	167.755	509.738	 	 	 	 
34328	165.939	509.904	 	 	 	 
34329	164.172	510.068	 	 	 	 
34330	162.552	510.231	 	 	 	 
34331	160.834	510.391	 	 	 	 
34332	158.853	510.550	 	 	 	 
34333	156.908	510.707	 	 	 	 
34334	155.288	510.862	 	 	 	 
34335	153.595	511.016	 	 	 	 
34336	152.025	511.168	 	 	 	 
34337	150.405	511.318	 	 	 	 
34338	148.810	511.467	 	 	 	 
34339	147.288	511.615	 	 	 	 
34340	145.693	511.760	 	 	 	 
34341	144.123	511.904	 	 	 	 
34342	142.748	512.047	 	 	 	 
34343	141.227	512.188	 	 	 	 
34344	139.656	512.328	 	 	 	 
34345	137.945	512.466	 	 	 	 
34346	136.417	512.602	 	 	 	 
34347	134.847	512.737	 	 	 	 
34348	133.497	512.871	 	 	 	 
34349	132.049	513.003	 	 	 	 
34350	130.528	513.133	 	 	 	 
34351	129.252	513.263	 	 	 	 
34352	127.877	513.390	 	 	 	 
34353	126.503	513.517	 	 	 	 
34354	125.202	513.642	 	 	 	 
34355	123.926	513.766	 	 	 	 
34356	122.577	513.889	 	 	 	 
34357	121.301	514.010	 	 	 	 
34358	119.742	514.130	 	 	 	 
34359	118.233	514.248	 	 	 	 
34360	117.055	514.365	 	 	 	 
34361	115.755	514.481	 	 	 	 
34362	114.528	514.595	 	 	 	 
34363	113.301	514.708	 	 	 	 
34364	112.123	514.821	 	 	 	 
34365	110.994	514.932	 	 	 	 
34366	109.791	515.041	 	 	 	 
34367	108.540	515.150	 	 	 	 
34368	107.411	515.257	 	 	 	 
34369	106.160	515.364	 	 	 	 
34370	105.104	515.469	 	 	 	 
34371	103.822	515.572	 	 	 	 
34372	102.601	515.675	 	 	 	 
34373	101.325	515.776	 	 	 	 
34374	100.196	515.877	 	 	 	 
34375	99.264	515.976	 	 	 	 
34376	98.160	516.074	 	 	 	 
34377	97.104	516.171	 	 	 	 
34378	96.074	516.267	 	 	 	 
34379	95.141	516.362	 	 	 	 
34380	94.110	516.456	 	 	 	 
34381	93.055	516.549	 	 	 	 
34382	92.098	516.642	 	 	 	 
34383	91.092	516.733	 	 	 	 
34384	89.926	516.823	 	 	 	 
34385	88.712	516.911	 	 	 	 
34386	87.828	516.999	 	 	 	 
34387	87.043	517.086	 	 	 	 
34388	86.012	517.172	 	 	 	 
34389	84.933	517.257	 	 	 	 
34390	84.147	517.341	 	 	 	 
34391	83.215	517.424	 	 	 	 
34392	82.331	517.507	 	 	 	 
34393	81.399	517.588	 	 	 	 
34394	80.515	517.669	 	 	 	 
34395	79.583	517.748	 	 	 	 
34396	78.773	517.827	 	 	 	 
34397	77.816	517.905	 	 	 	 
34398	76.761	517.982	 	 	 	 
34399	76.049	518.058	 	 	 	 
34400	75.092	518.133	 	 	 	 
34401	74.356	518.207	 	 	 	 
34402	73.546	518.281	 	 	 	 
34403	72.761	518.353	 	 	 	 
34404	71.951	518.425	 	 	 	 
34405	71.092	518.497	 	 	 	 
34406	70.429	518.567	 	 	 	 
34407	69.718	518.637	 	 	 	 
34408	68.933	518.706	 	 	 	 
34409	68.098	518.774	 	 	 	 
34410	67.270	518.841	 	 	 	 
34411	66.405	518.907	 	 	 	 
34412	65.595	518.973	 	 	 	 
34413	64.859	519.038	 	 	 	 
34414	64.147	519.102	 	 	 	 
34415	63.411	519.165	 	 	 	 
34416	62.822	519.228	 	 	 	 
34417	62.086	519.290	 	 	 	 
34418	61.374	519.352	 	 	 	 
34419	60.761	519.412	 	 	 	 
34420	60.025	519.472	 	 	 	 
34421	59.337	519.532	 	 	 	 
34422	58.699	519.590	 	 	 	 
34423	58.031	519.649	 	 	 	 
34424	57.153	519.706	 	 	 	 
34425	56.589	519.762	 	 	 	 
34426	56.049	519.818	 	 	 	 
34427	55.313	519.874	 	 	 	 
34428	54.699	519.928	 	 	 	 
34429	54.061	519.982	 	 	 	 
34430	53.521	520.036	 	 	 	 
34431	52.834	520.089	 	 	 	 
34432	52.344	520.141	 	 	 	 
34433	51.656	520.193	 	 	 	 
34434	51.141	520.244	 	 	 	 
34435	50.601	520.294	 	 	 	 
34436	49.822	520.344	 	 	 	 
34437	49.252	520.394	 	 	 	 
34438	48.736	520.442	 	 	 	 
34439	48.123	520.490	 	 	 	 
34440	47.656	520.538	 	 	 	 
34441	46.896	520.585	 	 	 	 
34442	46.552	520.632	 	 	 	 
34443	46.012	520.678	 	 	 	 
34444	45.497	520.723	 	 	 	 
34445	44.933	520.768	 	 	 	 
34446	44.417	520.812	 	 	 	 
34447	44.049	520.856	 	 	 	 
34448	43.386	520.900	 	 	 	 
34449	42.810	520.943	 	 	 	 
34450	42.307	520.985	 	 	 	 
34451	41.767	521.027	 	 	 	 
34452	41.202	521.068	 	 	 	 
34453	40.859	521.109	 	 	 	 
34454	40.417	521.149	 	 	 	 
34455	39.902	521.189	 	 	 	 
34456	39.460	521.229	 	 	 	 
34457	38.945	521.267	 	 	 	 
34458	38.528	521.306	 	 	 	 
34459	38.037	521.344	 	 	 	 
34460	37.620	521.382	 	 	 	 
34461	37.227	521.419	 	 	 	 
34462	36.681	521.456	 	 	 	 
34463	36.196	521.492	 	 	 	 
34464	35.755	521.528	 	 	 	 
34465	35.411	521.563	 	 	 	 
34466	35.092	521.598	 	 	 	 
34467	34.552	521.633	 	 	 	 
34468	34.184	521.667	 	 	 	 
34469	33.767	521.701	 	 	 	 
34470	33.301	521.734	 	 	 	 
34471	33.006	521.767	 	 	 	 
34472	32.491	521.799	 	 	 	 
34473	32.123	521.831	 	 	 	 
34474	31.779	521.863	 	 	 	 
34475	31.454	521.895	 	 	 	 
34476	30.871	521.926	 	 	 	 
34477	30.528	521.956	 	 	 	 
34478	30.209	521.986	 	 	 	 
34479	29.791	522.016	 	 	 	 
34480	29.399	522.045	 	 	 	 
34481	29.006	522.074	 	 	 	 
34482	28.736	522.103	 	 	 	 
34483	28.344	522.132	 	 	 	 
34484	28.123	522.160	 	 	 	 
34485	27.656	522.187	 	 	 	 
34486	27.362	522.215	 	 	 	 
34487	26.994	522.242	 	 	 	 
34488	26.724	522.268	 	 	 	 
34489	26.258	522.295	 	 	 	 
34490	26.012	522.321	 	 	 	 
34491	25.571	522.346	 	 	 	 
34492	25.374	522.372	 	 	 	 
34493	25.031	522.397	 	 	 	 
34494	24.712	522.421	 	 	 	 
34495	24.466	522.446	 	 	 	 
34496	24.098	522.470	 	 	 	 
34497	23.828	522.494	 	 	 	 
34498	23.436	522.517	 	 	 	 
34499	23.227	522.540	 	 	 	 
34500	22.822	522.563	 	 	 	 
34501	22.601	522.586	 	 	 	 
34502	22.356	522.608	 	 	 	 
34503	21.988	522.630	 	 	 	 
34504	21.742	522.652	 	 	 	 
34505	21.374	522.673	 	 	 	 
34506	21.147	522.694	 	 	 	 
34507	20.883	522.715	 	 	 	 
34508	20.613	522.736	 	 	 	 
34509	20.294	522.756	 	 	 	 
34510	20.147	522.776	 	 	 	 
34511	19.804	522.796	 	 	 	 
34512	19.632	522.816	 	 	 	 
34513	19.178	522.835	 	 	 	 
34514	18.994	522.854	 	 	 	 
34515	18.675	522.873	 	 	 	 
34516	18.479	522.891	 	 	 	 
34517	18.233	522.909	 	 	 	 
34518	18.061	522.927	 	 	 	 
34519	17.767	522.945	 	 	 	 
34520	17.546	522.963	 	 	 	 
34521	17.190	522.980	 	 	 	 
34522	16.933	522.997	 	 	 	 
34523	16.785	523.014	 	 	 	 
34524	16.613	523.030	 	 	 	 
34525	16.442	523.047	 	 	 	 
34526	16.123	523.063	 	 	 	 
34527	15.877	523.079	 	 	 	 
34528	15.681	523.094	 	 	 	 
34529	15.411	523.110	 	 	 	 
34530	15.141	523.125	 	 	 	 
34531	15.018	523.140	 	 	 	 
34532	14.896	523.155	 	 	 	 
34533	14.577	523.169	 	 	 	 
34534	14.405	523.184	 	 	 	 
34535	14.153	523.198	 	 	 	 
34536	13.914	523.212	 	 	 	 
34537	13.718	523.226	 	 	 	 
34538	13.546	523.239	 	 	 	 
34539	13.301	523.253	 	 	 	 
34540	13.104	523.266	 	 	 	 
34541	13.006	523.279	 	 	 	 
34542	12.736	523.291	 	 	 	 
34543	12.491	523.304	 	 	 	 
34544	12.294	523.316	 	 	 	 
34545	12.245	523.328	 	 	 	 
34546	12.000	523.340	 	 	 	 
34547	11.779	523.352	 	 	 	 
34548	11.730	523.364	 	 	 	 
34549	11.509	523.375	 	 	 	 
34550	11.301	523.387	 	 	 	 
34551	11.166	523.398	 	 	 	 
34552	10.896	523.409	 	 	 	 
34553	10.699	523.419	 	 	 	 
34554	10.650	523.430	 	 	 	 
34555	10.380	523.441	 	 	 	 
34556	10.209	523.451	 	 	 	 
34557	10.123	523.461	 	 	 	 
34558	9.963	523.471	 	 	 	 
34559	9.816	523.481	 	 	 	 
34560	9.620	523.490	 	 	 	 
34561	9.423	523.500	 	 	 	 
34562	9.325	523.509	 	 	 	 
34563	9.227	523.518	 	 	 	 
34564	9.018	523.527	 	 	 	 
34565	8.834	523.536	 	 	 	 
34566	8.687	523.545	 	 	 	 
34567	8.540	523.553	 	 	 	 
34568	8.442	523.562	 	 	 	 
34569	8.221	523.570	 	 	 	 
34570	8.074	523.578	 	 	 	 
34571	7.951	523.586	 	 	 	 
34572	7.748	523.594	 	 	 	 
34573	7.583	523.601	 	 	 	 
34574	7.607	523.609	 	 	 	 
34575	7.337	523.616	 	 	 	 
34576	7.313	523.624	 	 	 	 
34577	7.117	523.631	 	 	 	 
34578	7.141	523.638	 	 	 	 
34579	6.828	523.645	 	 	 	 
34580	6.748	523.651	 	 	 	 
34581	6.724	523.658	 	 	 	 
34582	6.380	523.664	 	 	 	 
34583	6.331	523.671	 	 	 	 
34584	6.184	523.677	 	 	 	 
34585	6.086	523.683	 	 	 	 
34586	6.000	523.689	 	 	 	 
34587	5.939	523.695	 	 	 	 
34588	5.693	523.701	 	 	 	 
34589	5.669	523.706	 	 	 	 
34590	5.521	523.712	 	 	 	 
34591	5.423	523.717	 	 	 	 
34592	5.301	523.723	 	 	 	 
34593	5.098	523.728	 	 	 	 
34594	5.006	523.733	 	 	 	 
34595	4.908	523.738	 	 	 	 
34596	4.834	523.742	 	 	 	 
34597	4.613	523.747	 	 	 	 
34598	4.515	523.752	 	 	 	 
34599	4.515	523.756	 	 	 	 
34600	4.442	523.761	 	 	 	 
34601	4.288	523.765	 	 	 	 
34602	4.245	523.769	 	 	 	 
34603	4.098	523.773	 	 	 	 
34604	4.000	523.777	 	 	 	 
34605	3.853	523.781	 	 	 	 
34606	3.828	523.785	 	 	 	 
34607	3.681	523.789	 	 	 	 
34608	3.571	523.792	 	 	 	 
34609	3.387	523.796	 	 	 	 
34610	3.387	523.799	 	 	 	 
34611	3.264	523.802	 	 	 	 
34612	3.239	523.805	 	 	 	 
34613	3.141	523.809	 	 	 	 
34614	3.018	523.812	 	 	 	 
34615	2.926	523.814	 	 	 	 
34616	2.847	523.817	 	 	 	 
34617	2.699	523.820	 	 	 	 
34618	2.528	523.823	 	 	 	 
34619	2.577	523.825	 	 	 	 
34620	2.528	523.828	 	 	 	 
34621	2.528	523.830	 	 	 	 
34622	2.331	523.833	 	 	 	 
34623	2.282	523.835	 	 	 	 
34624	2.184	523.837	 	 	 	 
34625	2.061	523.839	 	 	 	 
34626	1.963	523.841	 	 	 	 
34627	1.865	523.843	 	 	 	 
34628	1.890	523.845	 	 	 	 
34629	1.693	523.846	 	 	 	 
34630	1.748	523.848	 	 	 	 
34631	1.571	523.850	 	 	 	 
34632	1.546	523.851	 	 	 	 
34633	1.448	523.853	 	 	 	 
34634	1.350	523.854	 	 	 	 
34635	1.276	523.855	 	 	 	 
34636	1.276	523.857	 	 	 	 
34637	1.233	523.858	 	 	 	 
34638	1.153	523.859	 	 	 	 
34639	1.031	523.860	 	 	 	 
34640	0.957	523.861	 	 	 	 
34641	0.810	523.862	 	 	 	 
34642	0.785	523.863	 	 	 	 
34643	0.736	523.863	 	 	 	 
34644	0.663	523.864	 	 	 	 
34645	0.638	523.865	 	 	 	 
34646	0.466	523.865	 	 	 	 
34647	0.442	523.866	 	 	 	 
34648	0.515	523.866	 	 	 	 
34649	0.393	523.866	 	 	 	 
34650	0.319	523.867	 	 	 	 
34651	0.245	523.867	 	 	 	 
34652	0.166	523.867	 	 	 	 
34653	0.123	523.867	 	 	 	 
34654	0.025	523.867	 	 	 	 
34655	0.025	523.867	 	 	 	 
34656	0.025	523.867	 	 	 	 
34657	-0.049	523.867	 	 	 	 
34658	-0.074	523.867	 	 	 	 
34659	-0.092	523.867	 	 	 	 
34660	-0.147	523.867	 	 	 	 
34661	-0.123	523.867	 	 	 	 
34662	-0.270	523.867	 	 	 	 
34663	-0.270	523.866	 	 	 	 
34664	-0.319	523.866	 	 	 	 
34665	-0.368	523.866	 	 	 	 
34666	-0.479	523.865	 	 	 	 
34667	-0.417	523.865	 	 	 	 
34668	-0.491	523.864	 	 	 	 
34669	-0.638	523.864	 	 	 	 
34670	-0.638	523.863	 	 	 	 
34671	-0.663	523.862	 	 	 	 
34672	-0.810	523.862	 	 	 	 
34673	-0.834	523.861	 	 	 	 
34674	-0.939	523.860	 	 	 	 
34675	-0.933	523.859	 	 	 	 
34676	-0.883	523.858	 	 	 	 
34677	-1.006	523.857	 	 	 	 
34678	-1.080	523.856	 	 	 	 
34679	-1.153	523.855	 	 	 	 
34680	-1.080	523.854	 	 	 	 
34681	-1.233	523.852	 	 	 	 
34682	-1.252	523.851	 	 	 	 
34683	-1.276	523.850	 	 	 	 
34684	-1.350	523.849	 	 	 	 
34685	-1.276	523.847	 	 	 	 
34686	-1.325	523.846	 	 	 	 
34687	-1.448	523.845	 	 	 	 
34688	-1.454	523.843	 	 	 	 
34689	-1.521	523.842	 	 	 	 
34690	-1.620	523.840	 	 	 	 
34691	-1.571	523.838	 	 	 	 
34692	-1.693	523.837	 	 	 	 
34693	-1.742	523.835	 	 	 	 
34694	-1.742	523.833	 	 	 	 
34695	-1.767	523.831	 	 	 	 
34696	-1.791	523.830	 	 	 	 
34697	-1.890	523.828	 	 	 	 
34698	-1.890	523.826	 	 	 	 
34699	-1.890	523.824	 	 	 	 
34700	-2.012	523.822	 	 	 	 
34701	-2.037	523.820	 	 	 	 
34702	-2.061	523.818	 	 	 	 
34703	-2.098	523.816	 	 	 	 
34704	-2.135	523.814	 	 	 	 
34705	-2.135	523.811	 	 	 	 
34706	-2.258	523.809	 	 	 	 
34707	-2.160	523.807	 	 	 	 
34708	-2.209	523.805	 	 	 	 
34709	-2.282	523.803	 	 	 	 
34710	-2.337	523.800	 	 	 	 
34711	-2.282	523.798	 	 	 	 
34712	-2.405	523.796	 	 	 	 
34713	-2.479	523.793	 	 	 	 
34714	-2.479	523.791	 	 	 	 
34715	-2.577	523.788	 	 	 	 
34716	-2.454	523.786	 	 	 	 
34717	-2.521	523.783	 	 	 	 
34718	-2.479	523.781	 	 	 	 
34719	-2.577	523.778	 	 	 	 
34720	-2.601	523.775	 	 	 	 
34721	-2.626	523.773	 	 	 	 
34722	-2.847	523.770	 	 	 	 
34723	-2.847	523.767	 	 	 	 
34724	-2.773	523.764	 	 	 	 
34725	-2.779	523.761	 	 	 	 
34726	-2.871	523.759	 	 	 	 
34727	-2.871	523.756	 	 	 	 
34728	-2.920	523.753	 	 	 	 
34729	-3.018	523.750	 	 	 	 
34730	-2.969	523.747	 	 	 	 
34731	-3.043	523.744	 	 	 	 
34732	-2.908	523.741	 	 	 	 
34733	-2.994	523.738	 	 	 	 
34734	-3.018	523.735	 	 	 	 
34735	-3.067	523.732	 	 	 	 
34736	-3.043	523.729	 	 	 	 
34737	-3.190	523.726	 	 	 	 
34738	-3.117	523.722	 	 	 	 
34739	-3.129	523.719	 	 	 	 
34740	-3.190	523.716	 	 	 	 
34741	-3.264	523.713	 	 	 	 
34742	-3.288	523.710	 	 	 	 
34743	-3.288	523.706	 	 	 	 
34744	-3.288	523.703	 	 	 	 
34745	-3.264	523.700	 	 	 	 
34746	-3.350	523.696	 	 	 	 
34747	-3.387	523.693	 	 	 	 
34748	-3.436	523.690	 	 	 	 
34749	-3.387	523.686	 	 	 	 
34750	-3.411	523.683	 	 	 	 
34751	-3.485	523.679	 	 	 	 
34752	-3.534	523.676	 	 	 	 
34753	-3.558	523.672	 	 	 	 
34754	-3.552	523.669	 	 	 	 
34755	-3.558	523.665	 	 	 	 
34756	-3.509	523.662	 	 	 	 
34757	-3.607	523.658	 	 	 	 
34758	-3.534	523.654	 	 	 	 
34759	-3.632	523.651	 	 	 	 
34760	-3.681	523.647	 	 	 	 
34761	-3.681	523.643	 	 	 	 
34762	-3.656	523.640	 	 	 	 
34763	-3.755	523.636	 	 	 	 
34764	-3.632	523.632	 	 	 	 
34765	-3.779	523.629	 	 	 	 
34766	-3.804	523.625	 	 	 	 
34767	-3.853	523.621	 	 	 	 
34768	-3.810	523.617	 	 	 	 
34769	-3.853	523.613	 	 	 	 
34770	-3.853	523.609	 	 	 	 
34771	-3.804	523.606	 	 	 	 
34772	-3.828	523.602	 	 	 	 
34773	-3.975	523.598	 	 	 	 
34774	-3.877	523.594	 	 	 	 
34775	-4.000	523.590	 	 	 	 
34776	-3.920	523.586	 	 	 	 
34777	-3.975	523.582	 	 	 	 
34778	-3.975	523.578	 	 	 	 
34779	-4.000	523.574	 	 	 	 
34780	-3.926	523.570	 	 	 	 
34781	-4.147	523.566	 	 	 	 
34782	-4.025	523.562	 	 	 	 
34783	-3.975	523.558	 	 	 	 
34784	-4.000	523.554	 	 	 	 
34785	-4.172	523.550	 	 	 	 
34786	-4.074	523.546	 	 	 	 
34787	-4.025	523.542	 	 	 	 
34788	-4.098	523.538	 	 	 	 
34789	-4.049	523.534	 	 	 	 
34790	-4.215	523.529	 	 	 	 
34791	-4.147	523.525	 	 	 	 
34792	-4.147	523.521	 	 	 	 
34793	-4.221	523.517	 	 	 	 
34794	-4.172	523.513	 	 	 	 
34795	-4.294	523.508	 	 	 	 
34796	-4.245	523.504	 	 	 	 
34797	-4.270	523.500	 	 	 	 
34798	-4.245	523.496	 	 	 	 
34799	-4.294	523.491	 	 	 	 
34800	-4.344	523.487	 	 	 	 
34801	-4.270	523.483	 	 	 	 
34802	-4.270	523.478	 	 	 	 
34803	-4.466	523.474	 	 	 	 
34804	-4.319	523.470	 	 	 	 
34805	-4.380	523.465	 	 	 	 
34806	-4.466	523.461	 	 	 	 
34807	-4.368	523.456	 	 	 	 
34808	-4.368	523.452	 	 	 	 
34809	-4.442	523.448	 	 	 	 
34810	-4.417	523.443	 	 	 	 
34811	-4.393	523.439	 	 	 	 
34812	-4.454	523.434	 	 	 	 
34813	-4.417	523.430	 	 	 	 
34814	-4.491	523.426	 	 	 	 
34815	-4.515	523.421	 	 	 	 
34816	-4.540	523.416	 	 	 	 
34817	-4.564	523.412	 	 	 	 
34818	-4.491	523.407	 	 	 	 
34819	-4.528	523.403	 	 	 	 
34820	-4.540	523.398	 	 	 	 
34821	-4.564	523.394	 	 	 	 
34822	-4.515	523.389	 	 	 	 
34823	-4.589	523.385	 	 	 	 
34824	-4.589	523.380	 	 	 	 
34825	-4.663	523.375	 	 	 	 
34826	-4.564	523.371	 	 	 	 
34827	-4.638	523.366	 	 	 	 
34828	-4.638	523.362	 	 	 	 
34829	-4.638	523.357	 	 	 	 
34830	-4.613	523.352	 	 	 	 
34831	-4.564	523.348	 	 	 	 
34832	-4.687	523.343	 	 	 	 
34833	-4.663	523.338	 	 	 	 
34834	-4.638	523.334	 	 	 	 
34835	-4.761	523.329	 	 	 	 
34836	-4.663	523.324	 	 	 	 
34837	-4.785	523.320	 	 	 	 
34838	-4.736	523.315	 	 	 	 
34839	-4.859	523.310	 	 	 	 
34840	-4.638	523.305	 	 	 	 
34841	-4.730	523.301	 	 	 	 
34842	-4.736	523.296	 	 	 	 
34843	-4.834	523.291	 	 	 	 
34844	-4.761	523.286	 	 	 	 
34845	-4.785	523.281	 	 	 	 
34846	-4.810	523.277	 	 	 	 
34847	-4.785	523.272	 	 	 	 
34848	-4.840	523.267	 	 	 	 
34849	-4.834	523.262	 	 	 	 
34850	-4.982	523.257	 	 	 	 
34851	-4.883	523.252	 	 	 	 
34852	-4.859	523.247	 	 	 	 
34853	-4.834	523.243	 	 	 	 
34854	-4.834	523.238	 	 	 	 
34855	-4.883	523.233	 	 	 	 
34856	-4.914	523.228	 	 	 	 
34857	-4.810	523.223	 	 	 	 
34858	-4.883	523.218	 	 	 	 
34859	-4.810	523.213	 	 	 	 
34860	-4.933	523.209	 	 	 	 
34861	-4.883	523.204	 	 	 	 
34862	-4.785	523.199	 	 	 	 
34863	-4.951	523.194	 	 	 	 
34864	-4.957	523.189	 	 	 	 
34865	-4.957	523.184	 	 	 	 
34866	-4.883	523.179	 	 	 	 
34867	-4.908	523.174	 	 	 	 
34868	-4.957	523.169	 	 	 	 
34869	-4.957	523.164	 	 	 	 
34870	-5.025	523.159	 	 	 	 
34871	-4.908	523.154	 	 	 	 
34872	-4.957	523.149	 	 	 	 
34873	-4.933	523.144	 	 	 	 
34874	-4.982	523.140	 	 	 	 
34875	-4.982	523.135	 	 	 	 
34876	-4.908	523.130	 	 	 	 
34877	-4.883	523.125	 	 	 	 
34878	-4.951	523.120	 	 	 	 
34879	-5.031	523.115	 	 	 	 
34880	-5.055	523.110	 	 	 	 
34881	-5.006	523.105	 	 	 	 
34882	-4.957	523.100	 	 	 	 
34883	-5.006	523.095	 	 	 	 
34884	-5.104	523.090	 	 	 	 
34885	-5.098	523.085	 	 	 	 
34886	-5.006	523.080	 	 	 	 
34887	-5.055	523.074	 	 	 	 
34888	-4.957	523.070	 	 	 	 
34889	-5.129	523.064	 	 	 	 
34890	-5.178	523.059	 	 	 	 
34891	-5.055	523.054	 	 	 	 
34892	-5.098	523.049	 	 	 	 
34893	-5.080	523.044	 	 	 	 
34894	-5.031	523.039	 	 	 	 
34895	-5.153	523.034	 	 	 	 
34896	-5.104	523.029	 	 	 	 
34897	-5.031	523.024	 	 	 	 
34898	-5.104	523.019	 	 	 	 
34899	-5.061	523.014	 	 	 	 
34900	-5.006	523.008	 	 	 	 
34901	-5.055	523.003	 	 	 	 
34902	-5.153	522.998	 	 	 	 
34903	-5.202	522.993	 	 	 	 
34904	-5.202	522.988	 	 	 	 
34905	-5.104	522.983	 	 	 	 
34906	-5.153	522.978	 	 	 	 
34907	-5.172	522.972	 	 	 	 
34908	-5.104	522.967	 	 	 	 
34909	-5.104	522.962	 	 	 	 
34910	-5.129	522.957	 	 	 	 
34911	-5.129	522.952	 	 	 	 
34912	-5.178	522.947	 	 	 	 
34913	-5.227	522.942	 	 	 	 
34914	-5.172	522.936	 	 	 	 
34915	-5.104	522.931	 	 	 	 
34916	-5.178	522.926	 	 	 	 
34917	-5.153	522.921	 	 	 	 
34918	-5.153	522.916	 	 	 	 
34919	-5.252	522.911	 	 	 	 
34920	-5.202	522.905	 	 	 	 
34921	-5.227	522.900	 	 	 	 
34922	-5.202	522.895	 	 	 	 
34923	-5.129	522.890	 	 	 	 
34924	-5.252	522.885	 	 	 	 
34925	-5.301	522.879	 	 	 	 
34926	-5.178	522.874	 	 	 	 
34927	-5.252	522.869	 	 	 	 
34928	-5.227	522.864	 	 	 	 
34929	-5.190	522.858	 	 	 	 
34930	-5.178	522.853	 	 	 	 
34931	-5.178	522.848	 	 	 	 
34932	-5.227	522.843	 	 	 	 
34933	-5.227	522.838	 	 	 	 
34934	-5.301	522.832	 	 	 	 
34935	-5.227	522.827	 	 	 	 
34936	-5.209	522.822	 	 	 	 
34937	-5.301	522.817	 	 	 	 
34938	-5.252	522.811	 	 	 	 
34939	-5.178	522.806	 	 	 	 
34940	-5.350	522.801	 	 	 	 
34941	-5.178	522.796	 	 	 	 
34942	-5.202	522.790	 	 	 	 
34943	-5.301	522.785	 	 	 	 
34944	-5.350	522.780	 	 	 	 
34945	-5.276	522.774	 	 	 	 
34946	-5.276	522.769	 	 	 	 
34947	-5.252	522.764	 	 	 	 
34948	-5.276	522.759	 	 	 	 
34949	-5.399	522.753	 	 	 	 
34950	-5.227	522.748	 	 	 	 
34951	-5.276	522.743	 	 	 	 
34952	-5.350	522.737	 	 	 	 
34953	-5.350	522.732	 	 	 	 
34954	-5.423	522.727	 	 	 	 
34955	-5.301	522.721	 	 	 	 
34956	-5.350	522.716	 	 	 	 
34957	-5.350	522.711	 	 	 	 
34958	-5.301	522.705	 	 	 	 
34959	-5.301	522.700	 	 	 	 
34960	-5.301	522.695	 	 	 	 
34961	-5.374	522.689	 	 	 	 
34962	-5.374	522.684	 	 	 	 
34963	-5.301	522.679	 	 	 	 
34964	-5.325	522.673	 	 	 	 
34965	-5.411	522.668	 	 	 	 
34966	-5.374	522.663	 	 	 	 
34967	-5.301	522.657	 	 	 	 
34968	-5.227	522.652	 	 	 	 
34969	-5.350	522.647	 	 	 	 
34970	-5.325	522.641	 	 	 	 
34971	-5.301	522.636	 	 	 	 
34972	-5.429	522.631	 	 	 	 
34973	-5.374	522.625	 	 	 	 
34974	-5.350	522.620	 	 	 	 
34975	-5.399	522.615	 	 	 	 
34976	-5.399	522.609	 	 	 	 
34977	-5.350	522.604	 	 	 	 
34978	-5.374	522.598	 	 	 	 
34979	-5.350	522.593	 	 	 	 
34980	-5.374	522.588	 	 	 	 
34981	-5.399	522.582	 	 	 	 
34982	-5.374	522.577	 	 	 	 
34983	-5.423	522.572	 	 	 	 
34984	-5.448	522.566	 	 	 	 
34985	-5.399	522.561	 	 	 	 
34986	-5.374	522.555	 	 	 	 
34987	-5.374	522.550	 	 	 	 
34988	-5.423	522.544	 	 	 	 
34989	-5.325	522.539	 	 	 	 
34990	-5.472	522.534	 	 	 	 
34991	-5.399	522.528	 	 	 	 
34992	-5.448	522.523	 	 	 	 
