TIME	P	Q
s	uW	mJ
13993	-7.018	481.254
13994	-7.141	481.247
13995	-7.067	481.240
13996	-7.018	481.233
13997	-7.012	481.226
13998	-6.969	481.219
13999	-7.018	481.212
14000	-6.994	481.205
14001	-7.043	481.198
14002	-6.994	481.191
14003	-7.067	481.184
14004	-6.975	481.177
14005	-6.896	481.170
14006	-6.969	481.163
14007	-6.871	481.156
14008	-6.994	481.149
14009	-7.018	481.142
14010	-6.945	481.135
14011	-6.969	481.128
14012	-6.975	481.121
14013	-6.945	481.114
14014	-7.018	481.107
14015	-6.920	481.100
14016	-6.871	481.094
14017	-6.871	481.087
14018	-6.896	481.080
14019	-6.902	481.073
14020	-6.822	481.066
14021	-6.896	481.059
14022	-6.847	481.052
14023	-6.871	481.046
14024	-6.896	481.039
14025	-6.748	481.032
14026	-6.847	481.025
14027	-6.994	481.018
14028	-6.798	481.011
14029	-6.798	481.004
14030	-6.920	480.998
14031	-6.945	480.991
14032	-6.847	480.984
14033	-6.810	480.977
14034	-6.847	480.970
14035	-6.896	480.963
14036	-6.798	480.956
14037	-6.773	480.950
14038	-6.822	480.943
14039	-6.871	480.936
14040	-6.871	480.929
14041	-6.957	480.922
14042	-6.822	480.915
14043	-6.871	480.908
14044	-6.847	480.901
14045	-6.822	480.895
14046	-6.798	480.888
14047	-6.822	480.881
14048	-6.883	480.874
14049	-6.847	480.867
14050	-6.896	480.860
14051	-6.822	480.854
14052	-6.896	480.847
14053	-6.945	480.840
14054	-6.847	480.833
14055	-6.847	480.826
14056	-6.773	480.819
14057	-6.871	480.812
14058	-6.773	480.806
14059	-6.798	480.799
14060	-6.920	480.792
14061	-6.871	480.785
14062	-6.920	480.778
14063	-6.828	480.771
14064	-6.847	480.764
14065	-6.724	480.758
14066	-6.724	480.751
14067	-6.773	480.744
14068	-6.748	480.738
14069	-6.773	480.731
14070	-6.810	480.724
14071	-6.724	480.717
14072	-6.699	480.711
14073	-6.798	480.704
14074	-6.773	480.697
14075	-6.748	480.690
14076	-6.969	480.683
14077	-6.755	480.676
14078	-6.798	480.670
14079	-6.847	480.663
14080	-6.822	480.656
14081	-6.798	480.649
14082	-6.822	480.642
14083	-6.748	480.636
14084	-6.828	480.629
14085	-6.724	480.622
14086	-6.699	480.615
14087	-6.773	480.609
14088	-6.822	480.602
14089	-6.675	480.595
14090	-6.699	480.588
14091	-6.748	480.582
14092	-6.773	480.575
14093	-6.798	480.568
14094	-6.748	480.561
14095	-6.699	480.555
14096	-6.675	480.548
14097	-6.773	480.541
14098	-6.699	480.534
14099	-6.699	480.528
14100	-6.699	480.521
14101	-6.748	480.514
14102	-6.650	480.508
14103	-6.650	480.501
14104	-6.650	480.494
14105	-6.650	480.488
14106	-6.681	480.481
14107	-6.577	480.474
14108	-6.748	480.468
14109	-6.699	480.461
14110	-6.552	480.454
14111	-6.528	480.448
14112	-6.650	480.441
14113	-6.552	480.435
14114	-6.534	480.428
14115	-6.626	480.422
14116	-6.577	480.415
14117	-6.528	480.409
14118	-6.503	480.402
14119	-6.626	480.395
14120	-6.528	480.389
14121	-6.607	480.382
14122	-6.601	480.376
14123	-6.577	480.369
14124	-6.552	480.363
14125	-6.577	480.356
14126	-6.601	480.349
14127	-6.626	480.343
14128	-6.552	480.336
14129	-6.601	480.330
14130	-6.503	480.323
14131	-6.577	480.316
14132	-6.552	480.310
14133	-6.552	480.303
14134	-6.429	480.297
14135	-6.571	480.290
14136	-6.552	480.284
14137	-6.552	480.277
14138	-6.650	480.271
14139	-6.601	480.264
14140	-6.650	480.257
14141	-6.454	480.251
14142	-6.528	480.244
14143	-6.534	480.238
14144	-6.503	480.231
14145	-6.503	480.225
14146	-6.528	480.218
14147	-6.503	480.212
14148	-6.552	480.205
14149	-6.479	480.199
14150	-6.423	480.192
14151	-6.528	480.186
14152	-6.479	480.179
14153	-6.503	480.173
14154	-6.577	480.166
14155	-6.528	480.160
14156	-6.454	480.153
14157	-6.423	480.147
14158	-6.528	480.140
14159	-6.528	480.134
14160	-6.479	480.127
14161	-6.405	480.121
14162	-6.528	480.114
14163	-6.479	480.108
14164	-6.479	480.101
14165	-6.405	480.095
14166	-6.528	480.089
14167	-6.454	480.082
14168	-6.528	480.076
14169	-6.380	480.069
14170	-6.405	480.063
14171	-6.405	480.056
14172	-6.479	480.050
14173	-6.380	480.043
14174	-6.454	480.037
14175	-6.405	480.031
14176	-6.479	480.024
14177	-6.503	480.018
14178	-6.454	480.011
14179	-6.442	480.005
14180	-6.380	479.998
14181	-6.405	479.992
14182	-6.454	479.986
14183	-6.503	479.979
14184	-6.454	479.973
14185	-6.405	479.966
14186	-6.350	479.960
14187	-6.380	479.953
14188	-6.356	479.947
14189	-6.429	479.941
14190	-6.429	479.934
14191	-6.405	479.928
14192	-6.454	479.921
14193	-6.454	479.915
14194	-6.423	479.908
14195	-6.479	479.902
14196	-6.356	479.896
14197	-6.405	479.889
14198	-6.454	479.883
14199	-6.307	479.876
14200	-6.356	479.870
14201	-6.423	479.864
14202	-6.282	479.857
14203	-6.356	479.851
14204	-6.282	479.845
14205	-6.282	479.838
14206	-6.233	479.832
14207	-6.282	479.826
14208	-6.221	479.820
14209	-6.307	479.813
14210	-6.282	479.807
14211	-6.307	479.801
14212	-6.307	479.795
14213	-6.258	479.788
14214	-6.233	479.782
14215	-6.380	479.776
14216	-6.202	479.769
14217	-6.209	479.763
14218	-6.258	479.757
14219	-6.160	479.751
14220	-6.160	479.745
14221	-6.282	479.738
14222	-6.282	479.732
14223	-6.184	479.726
14224	-6.258	479.720
14225	-6.135	479.714
14226	-6.160	479.707
14227	-6.160	479.701
14228	-6.184	479.695
14229	-6.086	479.689
14230	-6.147	479.683
14231	-6.282	479.677
14232	-6.160	479.670
14233	-6.160	479.664
14234	-6.184	479.658
14235	-6.209	479.652
14236	-6.184	479.646
14237	-6.166	479.639
14238	-6.160	479.633
14239	-6.086	479.627
14240	-6.184	479.621
14241	-6.160	479.615
14242	-6.160	479.609
14243	-6.135	479.603
14244	-5.988	479.597
14245	-6.202	479.590
14246	-6.184	479.584
14247	-6.110	479.578
14248	-6.160	479.572
14249	-6.135	479.566
14250	-6.184	479.560
14251	-6.037	479.554
14252	-6.055	479.548
14253	-6.160	479.541
14254	-6.135	479.535
14255	-6.135	479.529
14256	-6.110	479.523
14257	-6.110	479.517
14258	-6.086	479.511
14259	-6.147	479.505
14260	-6.135	479.498
14261	-6.110	479.492
14262	-6.061	479.486
14263	-5.963	479.480
14264	-6.061	479.474
14265	-6.037	479.468
14266	-6.184	479.462
14267	-6.147	479.456
14268	-6.110	479.450
14269	-6.184	479.444
14270	-6.160	479.437
14271	-6.110	479.431
14272	-6.086	479.425
14273	-6.037	479.419
14274	-6.055	479.413
14275	-6.086	479.407
14276	-6.037	479.401
14277	-6.086	479.395
14278	-6.061	479.389
14279	-6.012	479.383
14280	-6.110	479.377
14281	-6.074	479.371
14282	-6.135	479.365
14283	-6.135	479.358
14284	-5.890	479.353
14285	-6.012	479.347
14286	-5.963	479.341
14287	-6.061	479.335
14288	-5.871	479.329
14289	-5.914	479.323
14290	-5.963	479.317
14291	-5.939	479.311
14292	-6.012	479.305
14293	-5.939	479.299
14294	-6.012	479.293
14295	-5.988	479.287
14296	-5.908	479.281
14297	-5.963	479.275
14298	-5.963	479.269
14299	-5.890	479.263
14300	-5.939	479.257
14301	-5.914	479.251
14302	-5.939	479.245
14303	-5.926	479.239
14304	-5.890	479.234
14305	-5.816	479.228
14306	-5.890	479.222
14307	-5.865	479.216
14308	-5.914	479.210
14309	-5.865	479.204
14310	-5.853	479.198
14311	-5.963	479.192
14312	-5.816	479.187
14313	-5.988	479.181
14314	-5.865	479.175
14315	-5.914	479.169
14316	-5.914	479.163
14317	-5.840	479.157
14318	-5.779	479.151
14319	-5.865	479.145
14320	-5.914	479.139
14321	-5.865	479.134
14322	-5.791	479.128
14323	-5.865	479.122
14324	-5.890	479.116
14325	-5.890	479.110
14326	-5.816	479.104
14327	-5.865	479.099
14328	-5.791	479.093
14329	-5.890	479.087
14330	-5.840	479.081
14331	-5.791	479.075
14332	-5.926	479.069
14333	-5.840	479.063
14334	-5.693	479.058
14335	-5.840	479.052
14336	-5.816	479.046
14337	-5.890	479.040
14338	-5.840	479.034
14339	-5.779	479.029
14340	-5.914	479.023
14341	-5.742	479.017
14342	-5.693	479.011
14343	-5.791	479.005
14344	-5.791	479.000
14345	-5.742	478.994
14346	-5.816	478.988
14347	-5.742	478.982
14348	-5.767	478.977
14349	-5.767	478.971
14350	-5.742	478.965
14351	-5.865	478.959
14352	-5.742	478.953
14353	-5.742	478.948
14354	-5.742	478.942
14355	-5.816	478.936
14356	-5.718	478.930
14357	-5.693	478.925
14358	-5.742	478.919
14359	-5.669	478.913
14360	-5.742	478.908
14361	-5.687	478.902
14362	-5.791	478.896
14363	-5.718	478.890
14364	-5.742	478.885
14365	-5.816	478.879
14366	-5.718	478.873
14367	-5.644	478.867
14368	-5.718	478.862
14369	-5.706	478.856
14370	-5.791	478.850
14371	-5.742	478.845
14372	-5.693	478.839
14373	-5.693	478.833
14374	-5.718	478.827
14375	-5.620	478.822
14376	-5.669	478.816
14377	-5.669	478.810
14378	-5.620	478.805
14379	-5.546	478.799
14380	-5.620	478.794
14381	-5.693	478.788
14382	-5.595	478.782
14383	-5.613	478.777
14384	-5.595	478.771
14385	-5.546	478.766
14386	-5.644	478.760
14387	-5.595	478.754
14388	-5.620	478.749
14389	-5.497	478.743
14390	-5.485	478.738
14391	-5.571	478.732
14392	-5.521	478.727
14393	-5.521	478.721
14394	-5.521	478.716
14395	-5.546	478.710
14396	-5.644	478.704
14397	-5.448	478.699
14398	-5.558	478.693
14399	-5.546	478.688
14400	-5.521	478.682
14401	-5.546	478.677
14402	-5.497	478.671
14403	-5.521	478.666
14404	-5.497	478.660
14405	-5.411	478.655
14406	-5.497	478.649
14407	-5.423	478.644
14408	-5.521	478.638
14409	-5.521	478.633
14410	-5.595	478.627
14411	-5.497	478.622
14412	-5.374	478.616
14413	-5.448	478.611
14414	-5.472	478.606
14415	-5.423	478.600
14416	-5.521	478.595
14417	-5.497	478.589
14418	-5.497	478.584
14419	-5.374	478.578
14420	-5.485	478.573
14421	-5.497	478.567
14422	-5.423	478.562
14423	-5.448	478.556
14424	-5.448	478.551
14425	-5.497	478.545
14426	-5.521	478.540
14427	-5.503	478.534
14428	-5.448	478.529
14429	-5.399	478.524
14430	-5.472	478.518
14431	-5.497	478.513
14432	-5.423	478.507
14433	-5.325	478.502
14434	-5.411	478.496
14435	-5.423	478.491
14436	-5.423	478.486
14437	-5.423	478.480
14438	-5.399	478.475
14439	-5.399	478.469
14440	-5.423	478.464
14441	-5.319	478.459
14442	-5.374	478.453
14443	-5.399	478.448
14444	-5.423	478.442
14445	-5.374	478.437
14446	-5.350	478.432
14447	-5.374	478.426
14448	-5.423	478.421
14449	-5.337	478.416
14450	-5.350	478.410
14451	-5.399	478.405
14452	-5.374	478.399
14453	-5.399	478.394
14454	-5.325	478.389
14455	-5.325	478.383
14456	-5.411	478.378
14457	-5.399	478.373
14458	-5.350	478.367
14459	-5.252	478.362
14460	-5.399	478.357
14461	-5.325	478.351
14462	-5.301	478.346
14463	-5.264	478.341
14464	-5.301	478.335
14465	-5.252	478.330
14466	-5.301	478.325
14467	-5.374	478.320
14468	-5.276	478.314
14469	-5.252	478.309
14470	-5.252	478.304
14471	-5.227	478.298
14472	-5.276	478.293
14473	-5.202	478.288
14474	-5.227	478.283
14475	-5.301	478.277
14476	-5.129	478.272
14477	-5.178	478.267
14478	-5.227	478.262
14479	-5.227	478.257
14480	-5.129	478.252
14481	-5.202	478.246
14482	-5.129	478.241
14483	-5.104	478.236
14484	-5.202	478.231
14485	-5.117	478.226
14486	-5.153	478.221
14487	-5.129	478.216
14488	-5.153	478.210
14489	-5.006	478.205
14490	-5.202	478.200
14491	-5.178	478.195
14492	-5.153	478.190
14493	-5.129	478.185
14494	-5.202	478.180
14495	-5.055	478.174
14496	-5.080	478.169
14497	-5.104	478.164
14498	-5.129	478.159
14499	-5.202	478.154
14500	-5.153	478.149
14501	-5.104	478.144
14502	-5.104	478.139
14503	-5.080	478.134
14504	-5.104	478.128
14505	-5.080	478.123
14506	-5.080	478.118
14507	-5.153	478.113
14508	-5.153	478.108
14509	-5.055	478.103
14510	-5.104	478.098
14511	-5.104	478.093
14512	-5.031	478.088
14513	-5.104	478.083
14514	-5.172	478.077
14515	-5.104	478.072
14516	-5.055	478.067
14517	-4.982	478.062
14518	-5.104	478.057
14519	-5.006	478.052
14520	-5.055	478.047
14521	-5.055	478.042
14522	-5.025	478.037
14523	-5.031	478.032
14524	-5.006	478.027
14525	-5.031	478.022
14526	-5.080	478.017
14527	-5.104	478.012
14528	-5.104	478.007
14529	-5.043	478.002
14530	-5.080	477.997
14531	-4.933	477.992
14532	-5.006	477.987
14533	-5.055	477.982
14534	-5.031	477.976
14535	-4.982	477.971
14536	-4.951	477.967
14537	-4.982	477.962
14538	-4.883	477.957
14539	-4.957	477.952
14540	-4.908	477.947
14541	-5.055	477.942
14542	-5.080	477.937
14543	-4.969	477.932
14544	-4.859	477.927
14545	-5.080	477.922
14546	-4.908	477.917
14547	-4.908	477.912
14548	-4.883	477.907
14549	-4.785	477.902
14550	-4.859	477.897
14551	-4.877	477.893
14552	-4.834	477.888
14553	-4.883	477.883
14554	-4.933	477.878
14555	-4.810	477.873
14556	-4.810	477.868
14557	-4.859	477.863
14558	-4.877	477.859
14559	-4.883	477.854
14560	-4.933	477.849
14561	-4.883	477.844
14562	-4.810	477.839
14563	-4.859	477.834
14564	-4.883	477.829
14565	-4.896	477.824
14566	-4.810	477.820
14567	-4.810	477.815
14568	-4.859	477.810
14569	-4.810	477.805
14570	-4.834	477.800
14571	-4.859	477.795
14572	-4.908	477.791
14573	-4.785	477.786
14574	-4.834	477.781
14575	-4.834	477.776
14576	-4.785	477.771
14577	-4.834	477.766
14578	-4.712	477.762
14579	-4.810	477.757
14580	-4.840	477.752
14581	-4.810	477.747
14582	-4.834	477.742
14583	-4.785	477.738
14584	-4.785	477.733
14585	-4.834	477.728
14586	-4.810	477.723
14587	-4.712	477.719
14588	-4.785	477.714
14589	-4.712	477.709
14590	-4.859	477.704
14591	-4.859	477.699
14592	-4.785	477.695
14593	-4.736	477.690
14594	-4.730	477.685
14595	-4.761	477.680
14596	-4.785	477.675
14597	-4.834	477.671
14598	-4.785	477.666
14599	-4.810	477.661
14600	-4.761	477.656
14601	-4.687	477.652
14602	-4.712	477.647
14603	-4.785	477.642
14604	-4.785	477.637
14605	-4.736	477.633
14606	-4.761	477.628
14607	-4.687	477.623
14608	-4.638	477.619
14609	-4.730	477.614
14610	-4.736	477.609
14611	-4.785	477.604
14612	-4.663	477.600
14613	-4.761	477.595
14614	-4.638	477.590
14615	-4.761	477.585
14616	-4.730	477.581
14617	-4.785	477.576
14618	-4.761	477.571
14619	-4.761	477.566
14620	-4.687	477.562
14621	-4.638	477.557
14622	-4.761	477.552
14623	-4.687	477.548
14624	-4.638	477.543
14625	-4.712	477.538
14626	-4.736	477.534
14627	-4.638	477.529
14628	-4.638	477.524
14629	-4.761	477.520
14630	-4.589	477.515
14631	-4.693	477.510
14632	-4.687	477.506
14633	-4.589	477.501
14634	-4.638	477.496
14635	-4.613	477.492
14636	-4.712	477.487
14637	-4.687	477.482
14638	-4.509	477.478
14639	-4.663	477.473
14640	-4.613	477.469
14641	-4.466	477.464
14642	-4.491	477.460
14643	-4.442	477.455
14644	-4.466	477.451
14645	-4.509	477.446
14646	-4.515	477.442
14647	-4.491	477.437
14648	-4.393	477.433
14649	-4.515	477.428
14650	-4.491	477.424
14651	-4.564	477.419
14652	-4.515	477.415
14653	-4.546	477.410
14654	-4.515	477.406
14655	-4.442	477.401
14656	-4.491	477.397
14657	-4.393	477.392
14658	-4.466	477.388
14659	-4.515	477.383
14660	-4.454	477.379
14661	-4.344	477.375
14662	-4.442	477.370
14663	-4.515	477.366
14664	-4.491	477.361
14665	-4.491	477.357
14666	-4.442	477.352
14667	-4.454	477.348
14668	-4.417	477.343
14669	-4.466	477.339
14670	-4.540	477.334
14671	-4.491	477.330
14672	-4.466	477.325
14673	-4.417	477.321
14674	-4.319	477.317
14675	-4.472	477.312
14676	-4.442	477.308
14677	-4.442	477.303
14678	-4.344	477.299
14679	-4.442	477.294
14680	-4.344	477.290
14681	-4.270	477.286
14682	-4.417	477.281
14683	-4.368	477.277
14684	-4.417	477.273
14685	-4.393	477.268
14686	-4.442	477.264
14687	-4.393	477.259
14688	-4.319	477.255
14689	-4.362	477.251
14690	-4.417	477.246
14691	-4.417	477.242
14692	-4.442	477.237
14693	-4.393	477.233
14694	-4.393	477.229
14695	-4.319	477.224
14696	-4.399	477.220
14697	-4.442	477.215
14698	-4.344	477.211
14699	-4.442	477.207
14700	-4.417	477.202
14701	-4.344	477.198
14702	-4.442	477.193
14703	-4.368	477.189
14704	-4.362	477.185
14705	-4.417	477.180
14706	-4.417	477.176
14707	-4.368	477.172
14708	-4.344	477.167
14709	-4.368	477.163
14710	-4.344	477.159
14711	-4.288	477.154
14712	-4.417	477.150
14713	-4.319	477.145
14714	-4.245	477.141
14715	-4.368	477.137
14716	-4.294	477.133
14717	-4.294	477.128
14718	-4.288	477.124
14719	-4.319	477.120
14720	-4.294	477.115
14721	-4.368	477.111
14722	-4.344	477.107
14723	-4.270	477.102
14724	-4.270	477.098
14725	-4.393	477.094
14726	-4.344	477.089
14727	-4.294	477.085
14728	-4.294	477.081
14729	-4.319	477.076
14730	-4.344	477.072
14731	-4.294	477.068
14732	-4.368	477.063
14733	-4.288	477.059
14734	-4.196	477.055
14735	-4.270	477.051
14736	-4.245	477.046
14737	-4.245	477.042
14738	-4.221	477.038
14739	-4.344	477.034
14740	-4.252	477.029
14741	-4.098	477.025
14742	-4.196	477.021
14743	-4.172	477.017
14744	-4.221	477.013
14745	-4.172	477.009
14746	-4.196	477.004
14747	-4.141	477.000
14748	-4.074	476.996
14749	-4.049	476.992
14750	-4.172	476.988
14751	-4.196	476.984
14752	-4.049	476.980
14753	-4.098	476.976
14754	-4.196	476.971
14755	-4.160	476.967
14756	-4.098	476.963
14757	-4.098	476.959
14758	-4.049	476.955
14759	-4.074	476.951
14760	-4.196	476.947
14761	-4.147	476.943
14762	-4.012	476.939
14763	-4.049	476.934
14764	-4.098	476.930
14765	-4.123	476.926
14766	-4.049	476.922
14767	-4.098	476.918
14768	-4.123	476.914
14769	-4.067	476.910
14770	-4.221	476.906
14771	-4.049	476.902
14772	-4.049	476.898
14773	-4.098	476.894
14774	-3.951	476.890
14775	-4.000	476.886
14776	-4.098	476.881
14777	-4.012	476.877
14778	-4.098	476.873
14779	-4.123	476.869
14780	-4.000	476.865
14781	-4.025	476.861
14782	-4.147	476.857
14783	-4.098	476.853
14784	-4.012	476.849
14785	-3.975	476.845
14786	-3.853	476.841
14787	-4.098	476.837
14788	-4.123	476.833
14789	-4.074	476.829
14790	-4.049	476.825
14791	-4.012	476.821
14792	-3.975	476.817
14793	-4.025	476.813
14794	-3.975	476.809
14795	-4.074	476.805
14796	-4.000	476.801
14797	-4.025	476.797
14798	-4.141	476.793
14799	-4.147	476.788
14800	-4.000	476.784
14801	-3.902	476.781
14802	-3.926	476.777
14803	-4.025	476.773
14804	-4.000	476.769
14805	-4.074	476.764
14806	-3.939	476.761
14807	-3.951	476.757
14808	-3.926	476.753
14809	-3.951	476.749
14810	-3.926	476.745
14811	-4.000	476.741
14812	-4.000	476.737
14813	-3.994	476.733
14814	-3.902	476.729
14815	-3.951	476.725
14816	-3.926	476.721
14817	-4.000	476.717
14818	-3.975	476.713
14819	-4.049	476.709
14820	-3.865	476.705
14821	-3.902	476.701
14822	-3.975	476.697
14823	-4.025	476.693
14824	-3.902	476.689
14825	-3.902	476.685
14826	-3.926	476.681
14827	-3.926	476.678
14828	-3.994	476.674
14829	-3.926	476.670
14830	-3.926	476.666
14831	-3.877	476.662
14832	-3.877	476.658
14833	-3.926	476.654
14834	-3.877	476.650
14835	-3.847	476.646
14836	-3.975	476.642
14837	-3.902	476.638
14838	-3.853	476.635
14839	-3.902	476.631
14840	-3.779	476.627
14841	-3.779	476.623
14842	-3.828	476.619
14843	-3.779	476.615
14844	-3.779	476.612
14845	-3.779	476.608
14846	-3.877	476.604
14847	-3.706	476.600
14848	-3.755	476.597
14849	-3.755	476.593
14850	-3.804	476.589
14851	-3.755	476.585
14852	-3.681	476.582
14853	-3.804	476.578
14854	-3.730	476.574
14855	-3.656	476.570
14856	-3.656	476.567
14857	-3.773	476.563
14858	-3.755	476.559
14859	-3.632	476.556
14860	-3.779	476.552
14861	-3.730	476.548
14862	-3.804	476.544
14863	-3.730	476.541
14864	-3.755	476.537
14865	-3.730	476.533
14866	-3.706	476.529
14867	-3.804	476.526
14868	-3.755	476.522
14869	-3.706	476.518
14870	-3.755	476.514
14871	-3.607	476.511
14872	-3.755	476.507
14873	-3.656	476.503
14874	-3.681	476.500
14875	-3.730	476.496
14876	-3.755	476.492
14877	-3.755	476.488
14878	-3.632	476.485
14879	-3.644	476.481
14880	-3.828	476.477
14881	-3.755	476.474
14882	-3.706	476.470
14883	-3.804	476.466
14884	-3.656	476.462
14885	-3.681	476.459
14886	-3.607	476.455
14887	-3.681	476.451
14888	-3.755	476.448
14889	-3.656	476.444
14890	-3.607	476.440
14891	-3.656	476.437
14892	-3.706	476.433
14893	-3.571	476.429
14894	-3.681	476.426
14895	-3.632	476.422
14896	-3.607	476.419
14897	-3.681	476.415
14898	-3.607	476.411
14899	-3.534	476.408
14900	-3.571	476.404
14901	-3.681	476.400
14902	-3.607	476.397
14903	-3.607	476.393
14904	-3.632	476.390
14905	-3.632	476.386
14906	-3.583	476.382
14907	-3.656	476.379
14908	-3.589	476.375
14909	-3.607	476.372
14910	-3.681	476.368
14911	-3.534	476.364
14912	-3.656	476.361
14913	-3.706	476.357
14914	-3.607	476.353
14915	-3.571	476.350
14916	-3.534	476.346
14917	-3.583	476.343
14918	-3.534	476.339
14919	-3.583	476.336
14920	-3.558	476.332
14921	-3.656	476.328
14922	-3.626	476.325
14923	-3.607	476.321
14924	-3.583	476.318
14925	-3.706	476.314
14926	-3.681	476.310
14927	-3.607	476.307
14928	-3.656	476.303
14929	-3.558	476.299
14930	-3.571	476.296
14931	-3.583	476.292
14932	-3.558	476.289
14933	-3.706	476.285
14934	-3.583	476.281
14935	-3.607	476.278
14936	-3.656	476.274
14937	-3.552	476.271
14938	-3.509	476.267
14939	-3.607	476.263
14940	-3.632	476.260
14941	-3.509	476.256
14942	-3.436	476.253
14943	-3.558	476.249
14944	-3.479	476.246
14945	-3.411	476.242
14946	-3.509	476.239
14947	-3.411	476.235
14948	-3.534	476.232
14949	-3.436	476.228
14950	-3.362	476.225
14951	-3.479	476.222
14952	-3.485	476.218
14953	-3.460	476.215
14954	-3.460	476.211
14955	-3.485	476.208
14956	-3.337	476.204
14957	-3.436	476.201
14958	-3.460	476.198
14959	-3.387	476.194
14960	-3.436	476.191
14961	-3.509	476.187
14962	-3.362	476.184
14963	-3.387	476.180
14964	-3.460	476.177
14965	-3.362	476.174
14966	-3.368	476.170
14967	-3.337	476.167
14968	-3.362	476.164
14969	-3.387	476.160
14970	-3.485	476.157
14971	-3.411	476.153
14972	-3.387	476.150
14973	-3.350	476.147
14974	-3.362	476.143
14975	-3.436	476.140
14976	-3.337	476.136
14977	-3.313	476.133
14978	-3.288	476.130
14979	-3.337	476.126
14980	-3.411	476.123
14981	-3.258	476.120
14982	-3.337	476.116
14983	-3.337	476.113
14984	-3.337	476.110
14985	-3.362	476.106
14986	-3.313	476.103
14987	-3.313	476.100
14988	-3.313	476.096
14989	-3.362	476.093
14990	-3.264	476.090
14991	-3.313	476.087
14992	-3.215	476.083
14993	-3.337	476.080
14994	-3.313	476.077
14995	-3.368	476.073
14996	-3.239	476.070
14997	-3.362	476.067
14998	-3.239	476.063
14999	-3.337	476.060
15000	-3.313	476.057
15001	-3.362	476.053
15002	-3.221	476.050
15003	-3.337	476.047
15004	-3.313	476.044
15005	-3.264	476.040
15006	-3.362	476.037
15007	-3.313	476.034
15008	-3.288	476.030
15009	-3.337	476.027
15010	-3.276	476.024
15011	-3.362	476.020
15012	-3.288	476.017
15013	-3.264	476.014
15014	-3.362	476.010
15015	-3.166	476.007
15016	-3.215	476.004
15017	-3.258	476.001
15018	-3.190	475.998
15019	-3.288	475.994
15020	-3.337	475.991
15021	-3.166	475.988
15022	-3.264	475.985
15023	-3.313	475.981
15024	-3.313	475.978
15025	-3.239	475.975
15026	-3.313	475.971
15027	-3.215	475.968
15028	-3.288	475.965
15029	-3.215	475.962
15030	-3.288	475.958
15031	-3.239	475.955
15032	-3.202	475.952
15033	-3.239	475.949
15034	-3.141	475.946
15035	-3.215	475.942
15036	-3.043	475.939
15037	-3.141	475.936
15038	-3.215	475.933
15039	-3.166	475.930
15040	-3.092	475.927
15041	-3.117	475.924
15042	-3.067	475.921
15043	-3.141	475.917
15044	-3.117	475.914
15045	-3.117	475.911
15046	-3.110	475.908
15047	-3.092	475.905
15048	-3.018	475.902
15049	-3.018	475.899
15050	-3.092	475.896
15051	-2.969	475.893
15052	-3.067	475.890
15053	-3.092	475.887
15054	-3.092	475.884
15055	-3.067	475.881
15056	-3.141	475.877
15057	-3.067	475.874
15058	-3.067	475.871
15059	-3.092	475.868
15060	-3.092	475.865
15061	-3.092	475.862
15062	-3.092	475.859
15063	-3.117	475.856
15064	-2.994	475.853
15065	-3.067	475.850
15066	-3.190	475.847
15067	-3.018	475.844
15068	-3.055	475.840
15069	-3.117	475.837
15070	-3.018	475.834
15071	-3.018	475.831
15072	-3.018	475.828
15073	-3.117	475.825
15074	-3.043	475.822
15075	-3.000	475.819
15076	-2.969	475.816
15077	-3.018	475.813
15078	-3.043	475.810
15079	-3.018	475.807
15080	-2.994	475.804
15081	-3.043	475.801
15082	-3.043	475.798
15083	-3.037	475.795
15084	-2.920	475.792
15085	-3.092	475.789
15086	-3.067	475.786
15087	-2.945	475.783
15088	-3.018	475.780
15089	-3.067	475.777
15090	-2.945	475.774
15091	-2.969	475.771
15092	-2.969	475.768
15093	-2.945	475.765
15094	-2.896	475.762
15095	-2.994	475.759
15096	-2.920	475.756
15097	-3.055	475.753
15098	-2.969	475.750
15099	-2.847	475.747
15100	-2.994	475.744
15101	-2.994	475.741
15102	-3.043	475.738
15103	-2.920	475.735
15104	-3.018	475.732
15105	-2.896	475.729
15106	-3.018	475.726
15107	-2.945	475.724
15108	-2.969	475.721
15109	-2.969	475.718
15110	-2.945	475.715
15111	-2.994	475.712
15112	-2.926	475.709
15113	-2.871	475.706
15114	-2.969	475.703
15115	-2.847	475.700
15116	-2.994	475.697
15117	-2.945	475.694
15118	-2.920	475.691
15119	-2.945	475.688
15120	-2.896	475.685
15121	-2.871	475.682
15122	-2.896	475.680
15123	-2.896	475.677
15124	-2.798	475.674
15125	-2.871	475.671
15126	-2.871	475.668
15127	-2.871	475.665
15128	-2.798	475.662
15129	-2.871	475.660
15130	-2.896	475.657
15131	-2.847	475.654
15132	-2.822	475.651
15133	-2.847	475.648
15134	-2.834	475.645
15135	-2.798	475.643
15136	-2.822	475.640
15137	-2.896	475.637
15138	-2.773	475.634
15139	-2.896	475.631
15140	-2.773	475.628
15141	-2.798	475.626
15142	-2.871	475.623
15143	-2.847	475.620
15144	-2.699	475.617
15145	-2.748	475.614
15146	-2.773	475.612
15147	-2.847	475.609
15148	-2.761	475.606
15149	-2.822	475.603
15150	-2.798	475.600
15151	-2.822	475.598
15152	-2.724	475.595
15153	-2.773	475.592
15154	-2.847	475.589
15155	-2.853	475.586
15156	-2.847	475.584
15157	-2.699	475.581
