EXPERIMENTAL DATA:c:\digitam\result\jbscal02.xpt       DATE 21-Sep-18
START TIME:  11:30       STOP TIME:  12:06       TOTAL TIME:  0:36
=============================================================================   
TIME	P	Q	P(corr)	Q(corr)	A.INPUT	A.INPUT	REMARK
sec	microW	mJ	microW	mJ	MV	MVs
1492	301.546	397.500	 	 	 	 
1493	301.546	397.801	 	 	 	 
1494	301.546	398.103	 	 	 	 
1495	301.546	398.404	 	 	 	 
1496	301.546	398.706	 	 	 	 
1497	301.546	399.008	 	 	 	 
1498	301.546	399.309	 	 	 	 
1499	301.546	399.611	 	 	 	 
1500	301.546	399.912	 	 	 	 
1501	301.546	400.214	 	 	 	 
1502	301.546	400.515	 	 	 	 
1503	301.546	400.817	 	 	 	 
1504	301.546	401.118	 	 	 	 
1505	301.546	401.420	 	 	 	 
1506	301.546	401.721	 	 	 	 
1507	301.546	402.023	 	 	 	 
1508	301.546	402.325	 	 	 	 
1509	301.546	402.626	 	 	 	 
1510	301.546	402.928	 	 	 	 
1511	301.546	403.229	 	 	 	 
1512	301.546	403.531	 	 	 	 
1513	301.546	403.832	 	 	 	 
1514	301.546	404.134	 	 	 	 
1515	301.546	404.435	 	 	 	 
1516	301.546	404.737	 	 	 	 
1517	301.521	405.038	 	 	 	 
1518	301.546	405.340	 	 	 	 
1519	301.546	405.642	 	 	 	 
1520	301.546	405.943	 	 	 	 
1521	301.546	406.245	 	 	 	 
1522	301.546	406.546	 	 	 	 
1523	301.546	406.848	 	 	 	 
1524	301.546	407.149	 	 	 	 
1525	301.546	407.451	 	 	 	 
1526	301.509	407.752	 	 	 	 
1527	301.546	408.054	 	 	 	 
1528	301.546	408.355	 	 	 	 
1529	301.546	408.657	 	 	 	 
1530	301.546	408.958	 	 	 	 
1531	301.546	409.260	 	 	 	 
1532	301.546	409.562	 	 	 	 
1533	301.546	409.863	 	 	 	 
1534	301.546	410.165	 	 	 	 
1535	301.546	410.466	 	 	 	 
1536	301.546	410.768	 	 	 	 
1537	301.546	411.069	 	 	 	 
1538	301.546	411.371	 	 	 	 
1539	301.546	411.672	 	 	 	 
1540	301.546	411.974	 	 	 	 
1541	301.546	412.276	 	 	 	 
1542	301.546	412.577	 	 	 	 
1543	301.546	412.879	 	 	 	 
1544	301.546	413.180	 	 	 	 
1545	301.546	413.482	 	 	 	 
1546	301.546	413.783	 	 	 	 
1547	301.546	414.085	 	 	 	 
1548	301.546	414.386	 	 	 	 
1549	301.546	414.688	 	 	 	 
1550	301.546	414.989	 	 	 	 
1551	301.546	415.291	 	 	 	 
1552	301.546	415.592	 	 	 	 
1553	301.546	415.894	 	 	 	 
1554	301.546	416.196	 	 	 	 
1555	301.546	416.497	 	 	 	 
1556	301.546	416.799	 	 	 	 
1557	301.546	417.100	 	 	 	 
1558	301.546	417.402	 	 	 	 
1559	301.546	417.703	 	 	 	 
1560	301.546	418.005	 	 	 	 
1561	301.546	418.306	 	 	 	 
1562	301.546	418.608	 	 	 	 
1563	301.546	418.910	 	 	 	 
1564	301.546	419.211	 	 	 	 
1565	301.546	419.513	 	 	 	 
1566	301.546	419.814	 	 	 	 
1567	301.546	420.116	 	 	 	 
1568	301.546	420.417	 	 	 	 
1569	301.546	420.719	 	 	 	 
1570	301.546	421.020	 	 	 	 
1571	301.546	421.322	 	 	 	 
1572	301.546	421.623	 	 	 	 
1573	301.546	421.925	 	 	 	 
1574	301.546	422.226	 	 	 	 
1575	301.546	422.528	 	 	 	 
1576	301.546	422.830	 	 	 	 
1577	301.546	423.131	 	 	 	 
1578	301.546	423.433	 	 	 	 
1579	301.546	423.734	 	 	 	 
1580	301.546	424.036	 	 	 	 
1581	301.546	424.337	 	 	 	 
1582	301.546	424.639	 	 	 	 
1583	301.546	424.940	 	 	 	 
1584	301.546	425.242	 	 	 	 
1585	301.546	425.544	 	 	 	 
1586	301.546	425.845	 	 	 	 
1587	301.546	426.147	 	 	 	 
1588	301.546	426.448	 	 	 	 
1589	301.546	426.750	 	 	 	 
1590	301.546	427.051	 	 	 	 
1591	301.546	427.353	 	 	 	 
1592	301.546	427.654	 	 	 	 
1593	301.546	427.956	 	 	 	 
1594	301.546	428.257	 	 	 	 
1595	301.546	428.559	 	 	 	 
1596	301.546	428.861	 	 	 	 
1597	301.546	429.162	 	 	 	 
1598	301.546	429.464	 	 	 	 
1599	301.546	429.765	 	 	 	 
1600	301.546	430.067	 	 	 	 
1601	301.546	430.368	 	 	 	 
1602	301.546	430.670	 	 	 	 
1603	301.546	430.971	 	 	 	 
1604	301.546	431.273	 	 	 	 
1605	301.546	431.574	 	 	 	 
1606	301.546	431.876	 	 	 	 
1607	301.546	432.178	 	 	 	 
1608	301.546	432.479	 	 	 	 
1609	301.546	432.781	 	 	 	 
1610	301.546	433.082	 	 	 	 
1611	301.546	433.384	 	 	 	 
1612	301.546	433.685	 	 	 	 
1613	301.546	433.987	 	 	 	 
1614	301.546	434.288	 	 	 	 
1615	301.546	434.590	 	 	 	 
1616	301.546	434.891	 	 	 	 
1617	301.546	435.193	 	 	 	 
1618	301.546	435.495	 	 	 	 
1619	301.546	435.796	 	 	 	 
1620	301.546	436.098	 	 	 	 
1621	301.546	436.399	 	 	 	 
1622	301.546	436.701	 	 	 	 
1623	301.546	437.002	 	 	 	 
1624	301.546	437.304	 	 	 	 
1625	301.546	437.605	 	 	 	 
1626	301.546	437.907	 	 	 	 
1627	301.546	438.208	 	 	 	 
1628	301.546	438.510	 	 	 	 
1629	301.546	438.812	 	 	 	 
1630	301.546	439.113	 	 	 	 
1631	301.546	439.415	 	 	 	 
1632	301.546	439.716	 	 	 	 
1633	301.546	440.018	 	 	 	 
1634	301.546	440.319	 	 	 	 
1635	301.546	440.621	 	 	 	 
1636	301.546	440.922	 	 	 	 
1637	301.546	441.224	 	 	 	 
1638	301.546	441.525	 	 	 	 
1639	301.546	441.827	 	 	 	 
1640	301.546	442.129	 	 	 	 
1641	301.546	442.430	 	 	 	 
1642	301.546	442.732	 	 	 	 
1643	301.546	443.033	 	 	 	 
1644	301.546	443.335	 	 	 	 
1645	301.546	443.636	 	 	 	 
1646	301.546	443.938	 	 	 	 
1647	301.546	444.239	 	 	 	 
1648	301.546	444.541	 	 	 	 
1649	301.546	444.842	 	 	 	 
1650	301.546	445.144	 	 	 	 
1651	301.546	445.446	 	 	 	 
1652	301.546	445.747	 	 	 	 
1653	301.546	446.049	 	 	 	 
1654	301.546	446.350	 	 	 	 
1655	301.546	446.652	 	 	 	 
1656	301.546	446.953	 	 	 	 
1657	301.546	447.255	 	 	 	 
1658	301.546	447.556	 	 	 	 
1659	301.546	447.858	 	 	 	 
1660	301.546	448.159	 	 	 	 
1661	301.546	448.461	 	 	 	 
1662	301.546	448.763	 	 	 	 
1663	301.546	449.064	 	 	 	 
1664	301.546	449.366	 	 	 	 
1665	301.546	449.667	 	 	 	 
1666	301.546	449.969	 	 	 	 
1667	301.546	450.270	 	 	 	 
1668	301.546	450.572	 	 	 	 
1669	301.546	450.873	 	 	 	 
1670	301.546	451.175	 	 	 	 
1671	301.546	451.476	 	 	 	 
1672	301.546	451.778	 	 	 	 
1673	301.546	452.080	 	 	 	 
1674	301.546	452.381	 	 	 	 
1675	301.546	452.683	 	 	 	 
1676	301.546	452.984	 	 	 	 
1677	301.546	453.286	 	 	 	 
1678	301.546	453.587	 	 	 	 
1679	301.546	453.889	 	 	 	 
1680	301.546	454.190	 	 	 	 
1681	301.546	454.492	 	 	 	 
1682	301.546	454.793	 	 	 	 
1683	301.546	455.095	 	 	 	 
1684	301.546	455.397	 	 	 	 
1685	301.546	455.698	 	 	 	 
1686	301.546	456.000	 	 	 	 
1687	301.546	456.301	 	 	 	 
1688	301.546	456.603	 	 	 	 
1689	301.546	456.904	 	 	 	 
1690	301.546	457.206	 	 	 	 
1691	301.546	457.507	 	 	 	 
1692	301.546	457.809	 	 	 	 
1693	301.546	458.110	 	 	 	 
1694	301.546	458.412	 	 	 	 
1695	301.546	458.714	 	 	 	 
1696	301.546	459.015	 	 	 	 
1697	301.546	459.317	 	 	 	 
1698	301.546	459.618	 	 	 	 
1699	301.546	459.920	 	 	 	 
1700	301.546	460.221	 	 	 	 
1701	301.546	460.523	 	 	 	 
1702	301.546	460.824	 	 	 	 
1703	301.546	461.126	 	 	 	 
1704	301.546	461.427	 	 	 	 
1705	301.546	461.729	 	 	 	 
1706	301.546	462.031	 	 	 	 
1707	301.546	462.332	 	 	 	 
1708	301.546	462.634	 	 	 	 
1709	301.546	462.935	 	 	 	 
1710	301.546	463.237	 	 	 	 
1711	301.546	463.538	 	 	 	 
1712	301.546	463.840	 	 	 	 
1713	301.546	464.141	 	 	 	 
1714	301.546	464.443	 	 	 	 
1715	301.546	464.744	 	 	 	 
1716	301.546	465.046	 	 	 	 
1717	301.546	465.348	 	 	 	 
1718	301.546	465.649	 	 	 	 
1719	301.546	465.951	 	 	 	 
1720	301.546	466.252	 	 	 	 
1721	301.546	466.554	 	 	 	 
1722	301.546	466.855	 	 	 	 
1723	301.546	467.157	 	 	 	 
1724	301.546	467.458	 	 	 	 
1725	301.546	467.760	 	 	 	 
1726	301.546	468.062	 	 	 	 
1727	301.546	468.363	 	 	 	 
1728	301.546	468.665	 	 	 	 
1729	301.546	468.966	 	 	 	 
1730	301.546	469.268	 	 	 	 
1731	301.546	469.569	 	 	 	 
1732	301.546	469.871	 	 	 	 
1733	301.546	470.172	 	 	 	 
1734	301.546	470.474	 	 	 	 
1735	301.546	470.775	 	 	 	 
1736	301.546	471.077	 	 	 	 
1737	301.546	471.378	 	 	 	 
1738	301.546	471.680	 	 	 	 
1739	301.546	471.982	 	 	 	 
1740	301.546	472.283	 	 	 	 
1741	301.546	472.585	 	 	 	 
1742	301.546	472.886	 	 	 	 
1743	301.546	473.188	 	 	 	 
1744	301.546	473.489	 	 	 	 
1745	301.546	473.791	 	 	 	 
1746	301.546	474.092	 	 	 	 
1747	301.546	474.394	 	 	 	 
1748	301.546	474.696	 	 	 	 
1749	301.546	474.997	 	 	 	 
1750	301.546	475.299	 	 	 	 
1751	301.546	475.600	 	 	 	 
1752	301.546	475.902	 	 	 	 
1753	301.546	476.203	 	 	 	 
1754	301.546	476.505	 	 	 	 
1755	301.546	476.806	 	 	 	 
1756	301.546	477.108	 	 	 	 
1757	301.546	477.409	 	 	 	 
1758	301.546	477.711	 	 	 	 
1759	301.546	478.012	 	 	 	 
1760	301.546	478.314	 	 	 	 
1761	301.546	478.616	 	 	 	 
1762	301.546	478.917	 	 	 	 
1763	301.546	479.219	 	 	 	 
1764	301.546	479.520	 	 	 	 
1765	301.546	479.822	 	 	 	 
1766	301.546	480.123	 	 	 	 
1767	301.546	480.425	 	 	 	 
1768	301.546	480.726	 	 	 	 
1769	301.546	481.028	 	 	 	 
1770	301.546	481.330	 	 	 	 
1771	301.546	481.631	 	 	 	 
1772	301.546	481.933	 	 	 	 
1773	301.546	482.234	 	 	 	 
1774	301.546	482.536	 	 	 	 
1775	301.546	482.837	 	 	 	 
1776	301.546	483.139	 	 	 	 
1777	301.546	483.440	 	 	 	 
1778	301.546	483.742	 	 	 	 
1779	301.546	484.043	 	 	 	 
1780	301.546	484.345	 	 	 	 
1781	301.546	484.647	 	 	 	 
1782	301.546	484.948	 	 	 	 
1783	301.546	485.250	 	 	 	 
1784	301.546	485.551	 	 	 	 
1785	301.546	485.853	 	 	 	 
1786	301.546	486.154	 	 	 	 
1787	301.546	486.456	 	 	 	 
1788	301.546	486.757	 	 	 	 
1789	301.546	487.059	 	 	 	 
1790	301.546	487.360	 	 	 	 
1791	301.546	487.662	 	 	 	 
1792	301.546	487.964	 	 	 	 
1793	301.546	488.265	 	 	 	 
1794	301.546	488.567	 	 	 	 
1795	301.546	488.868	 	 	 	 
1796	301.546	489.170	 	 	 	 
1797	301.546	489.471	 	 	 	 
1798	301.546	489.773	 	 	 	 
1799	301.546	490.074	 	 	 	 
1800	301.546	490.376	 	 	 	 
1801	301.546	490.677	 	 	 	 
1802	301.546	490.979	 	 	 	 
1803	301.546	491.281	 	 	 	 
1804	301.546	491.582	 	 	 	 
1805	301.546	491.884	 	 	 	 
1806	301.546	492.185	 	 	 	 
1807	301.546	492.487	 	 	 	 
1808	301.546	492.788	 	 	 	 
1809	301.546	493.090	 	 	 	 
1810	301.546	493.391	 	 	 	 
1811	301.546	493.693	 	 	 	 
1812	301.546	493.994	 	 	 	 
1813	301.546	494.296	 	 	 	 
1814	301.546	494.598	 	 	 	 
1815	301.546	494.899	 	 	 	 
1816	301.546	495.201	 	 	 	 
1817	301.546	495.502	 	 	 	 
1818	301.546	495.804	 	 	 	 
1819	301.546	496.105	 	 	 	 
1820	301.546	496.407	 	 	 	 
1821	301.546	496.708	 	 	 	 
1822	301.546	497.010	 	 	 	 
1823	301.546	497.311	 	 	 	 
1824	301.546	497.613	 	 	 	 
1825	301.546	497.915	 	 	 	 
1826	301.546	498.216	 	 	 	 
1827	301.546	498.518	 	 	 	 
1828	301.546	498.819	 	 	 	 
1829	301.546	499.121	 	 	 	 
1830	301.546	499.422	 	 	 	 
1831	301.546	499.724	 	 	 	 
1832	301.546	500.025	 	 	 	 
1833	301.546	500.327	 	 	 	 
1834	301.546	500.628	 	 	 	 
1835	301.546	500.930	 	 	 	 
1836	301.546	501.232	 	 	 	 
1837	301.546	501.533	 	 	 	 
1838	301.546	501.835	 	 	 	 
1839	301.546	502.136	 	 	 	 
1840	301.546	502.438	 	 	 	 
1841	301.546	502.739	 	 	 	 
1842	301.546	503.041	 	 	 	 
1843	301.546	503.342	 	 	 	 
1844	301.546	503.644	 	 	 	 
1845	301.546	503.945	 	 	 	 
1846	301.546	504.247	 	 	 	 
1847	301.546	504.549	 	 	 	 
1848	301.546	504.850	 	 	 	 
1849	301.546	505.152	 	 	 	 
1850	301.546	505.453	 	 	 	 
1851	301.546	505.755	 	 	 	 
1852	301.546	506.056	 	 	 	 
1853	301.546	506.358	 	 	 	 
1854	301.546	506.659	 	 	 	 
1855	301.546	506.961	 	 	 	 
1856	301.546	507.262	 	 	 	 
1857	301.546	507.564	 	 	 	 
1858	301.546	507.866	 	 	 	 
1859	301.546	508.167	 	 	 	 
1860	301.546	508.469	 	 	 	 
1861	301.546	508.770	 	 	 	 
1862	301.546	509.072	 	 	 	 
1863	301.546	509.373	 	 	 	 
1864	301.546	509.675	 	 	 	 
1865	301.546	509.976	 	 	 	 
1866	301.546	510.278	 	 	 	 
1867	300.810	510.579	 	 	 	 
1868	299.509	510.878	 	 	 	 
1869	298.012	511.176	 	 	 	 
1870	295.896	511.472	 	 	 	 
1871	293.620	511.766	 	 	 	 
1872	291.460	512.057	 	 	 	 
1873	289.129	512.346	 	 	 	 
1874	286.896	512.633	 	 	 	 
1875	284.319	512.918	 	 	 	 
1876	281.865	513.199	 	 	 	 
1877	279.386	513.479	 	 	 	 
1878	276.810	513.756	 	 	 	 
1879	274.233	514.030	 	 	 	 
1880	271.706	514.302	 	 	 	 
1881	269.080	514.571	 	 	 	 
1882	266.356	514.837	 	 	 	 
1883	263.828	515.101	 	 	 	 
1884	261.399	515.362	 	 	 	 
1885	258.675	515.621	 	 	 	 
1886	256.098	515.877	 	 	 	 
1887	253.571	516.131	 	 	 	 
1888	251.067	516.382	 	 	 	 
1889	248.589	516.630	 	 	 	 
1890	246.012	516.876	 	 	 	 
1891	243.558	517.120	 	 	 	 
1892	241.031	517.361	 	 	 	 
1893	238.675	517.600	 	 	 	 
1894	236.294	517.836	 	 	 	 
1895	233.939	518.070	 	 	 	 
1896	231.436	518.301	 	 	 	 
1897	229.227	518.530	 	 	 	 
1898	226.847	518.757	 	 	 	 
1899	224.515	518.982	 	 	 	 
1900	222.356	519.204	 	 	 	 
1901	219.975	519.424	 	 	 	 
1902	217.644	519.642	 	 	 	 
1903	215.485	519.857	 	 	 	 
1904	213.472	520.071	 	 	 	 
1905	211.313	520.282	 	 	 	 
1906	209.153	520.491	 	 	 	 
1907	206.994	520.698	 	 	 	 
1908	204.932	520.903	 	 	 	 
1909	202.748	521.106	 	 	 	 
1910	200.810	521.307	 	 	 	 
1911	198.847	521.506	 	 	 	 
1912	196.761	521.702	 	 	 	 
1913	194.558	521.897	 	 	 	 
1914	192.270	522.089	 	 	 	 
1915	190.429	522.280	 	 	 	 
1916	188.540	522.468	 	 	 	 
1917	186.699	522.655	 	 	 	 
1918	184.736	522.840	 	 	 	 
1919	182.920	523.022	 	 	 	 
1920	181.080	523.203	 	 	 	 
1921	179.362	523.383	 	 	 	 
1922	177.644	523.561	 	 	 	 
1923	175.902	523.736	 	 	 	 
1924	174.086	523.910	 	 	 	 
1925	172.319	524.083	 	 	 	 
1926	170.411	524.253	 	 	 	 
1927	168.466	524.422	 	 	 	 
1928	166.748	524.588	 	 	 	 
1929	165.202	524.754	 	 	 	 
1930	163.558	524.917	 	 	 	 
1931	161.963	525.079	 	 	 	 
1932	160.417	525.240	 	 	 	 
1933	158.748	525.398	 	 	 	 
1934	157.178	525.556	 	 	 	 
1935	155.607	525.711	 	 	 	 
1936	154.086	525.865	 	 	 	 
1937	152.663	526.018	 	 	 	 
1938	151.141	526.169	 	 	 	 
1939	149.429	526.318	 	 	 	 
1940	147.755	526.466	 	 	 	 
1941	146.258	526.612	 	 	 	 
1942	144.834	526.757	 	 	 	 
1943	143.386	526.901	 	 	 	 
1944	141.939	527.043	 	 	 	 
1945	140.589	527.183	 	 	 	 
1946	139.264	527.322	 	 	 	 
1947	137.865	527.460	 	 	 	 
1948	136.368	527.597	 	 	 	 
1949	135.117	527.732	 	 	 	 
1950	133.840	527.866	 	 	 	 
1951	132.515	527.998	 	 	 	 
1952	131.006	528.129	 	 	 	 
1953	129.521	528.259	 	 	 	 
1954	128.319	528.387	 	 	 	 
1955	127.043	528.514	 	 	 	 
1956	125.865	528.640	 	 	 	 
1957	124.589	528.764	 	 	 	 
1958	123.337	528.888	 	 	 	 
1959	122.184	529.010	 	 	 	 
1960	120.982	529.131	 	 	 	 
1961	119.779	529.251	 	 	 	 
1962	118.650	529.369	 	 	 	 
1963	117.472	529.487	 	 	 	 
1964	116.319	529.603	 	 	 	 
1965	114.939	529.718	 	 	 	 
1966	113.644	529.832	 	 	 	 
1967	112.491	529.944	 	 	 	 
1968	111.509	530.056	 	 	 	 
1969	110.331	530.166	 	 	 	 
1970	109.252	530.275	 	 	 	 
1971	108.147	530.384	 	 	 	 
1972	107.215	530.491	 	 	 	 
1973	106.135	530.597	 	 	 	 
1974	105.080	530.702	 	 	 	 
1975	104.098	530.806	 	 	 	 
1976	103.018	530.909	 	 	 	 
1977	102.037	531.011	 	 	 	 
1978	100.785	531.112	 	 	 	 
1979	99.730	531.212	 	 	 	 
1980	98.699	531.310	 	 	 	 
1981	97.718	531.408	 	 	 	 
1982	96.834	531.505	 	 	 	 
1983	95.853	531.601	 	 	 	 
1984	94.920	531.696	 	 	 	 
1985	93.939	531.790	 	 	 	 
1986	93.178	531.883	 	 	 	 
1987	92.245	531.975	 	 	 	 
1988	91.313	532.066	 	 	 	 
1989	90.454	532.157	 	 	 	 
1990	89.571	532.246	 	 	 	 
1991	88.528	532.335	 	 	 	 
1992	87.607	532.422	 	 	 	 
1993	86.798	532.509	 	 	 	 
1994	86.086	532.595	 	 	 	 
1995	85.129	532.680	 	 	 	 
1996	84.393	532.765	 	 	 	 
1997	83.583	532.848	 	 	 	 
1998	82.871	532.931	 	 	 	 
1999	81.890	533.013	 	 	 	 
2000	81.178	533.094	 	 	 	 
2001	80.393	533.175	 	 	 	 
2002	79.607	533.254	 	 	 	 
2003	78.994	533.333	 	 	 	 
2004	77.982	533.411	 	 	 	 
2005	77.129	533.488	 	 	 	 
2006	76.442	533.565	 	 	 	 
2007	75.558	533.640	 	 	 	 
2008	75.018	533.716	 	 	 	 
2009	74.135	533.790	 	 	 	 
2010	73.669	533.863	 	 	 	 
2011	72.859	533.936	 	 	 	 
2012	72.147	534.008	 	 	 	 
2013	71.558	534.080	 	 	 	 
2014	70.748	534.151	 	 	 	 
2015	70.061	534.221	 	 	 	 
2016	69.374	534.290	 	 	 	 
2017	68.706	534.359	 	 	 	 
2018	68.000	534.427	 	 	 	 
2019	67.288	534.494	 	 	 	 
2020	66.626	534.561	 	 	 	 
2021	66.135	534.627	 	 	 	 
2022	65.374	534.692	 	 	 	 
2023	64.859	534.757	 	 	 	 
2024	64.196	534.821	 	 	 	 
2025	63.558	534.885	 	 	 	 
2026	63.043	534.948	 	 	 	 
2027	62.405	535.010	 	 	 	 
2028	61.865	535.072	 	 	 	 
2029	61.227	535.133	 	 	 	 
2030	60.607	535.194	 	 	 	 
2031	59.902	535.254	 	 	 	 
2032	59.411	535.313	 	 	 	 
2033	58.798	535.372	 	 	 	 
2034	58.209	535.430	 	 	 	 
2035	57.644	535.488	 	 	 	 
2036	57.178	535.545	 	 	 	 
2037	56.638	535.602	 	 	 	 
2038	56.098	535.658	 	 	 	 
2039	55.632	535.714	 	 	 	 
2040	55.092	535.769	 	 	 	 
2041	54.479	535.823	 	 	 	 
2042	54.037	535.877	 	 	 	 
2043	53.485	535.931	 	 	 	 
2044	52.982	535.984	 	 	 	 
2045	52.442	536.036	 	 	 	 
2046	51.877	536.088	 	 	 	 
2047	51.485	536.139	 	 	 	 
2048	50.969	536.190	 	 	 	 
2049	50.503	536.241	 	 	 	 
2050	50.086	536.291	 	 	 	 
2051	49.669	536.341	 	 	 	 
2052	49.104	536.390	 	 	 	 
2053	48.613	536.438	 	 	 	 
2054	48.368	536.487	 	 	 	 
2055	47.853	536.535	 	 	 	 
2056	47.245	536.582	 	 	 	 
2057	46.748	536.628	 	 	 	 
2058	46.307	536.675	 	 	 	 
2059	45.939	536.721	 	 	 	 
2060	45.620	536.766	 	 	 	 
2061	45.129	536.812	 	 	 	 
2062	44.736	536.856	 	 	 	 
2063	44.270	536.900	 	 	 	 
2064	43.926	536.944	 	 	 	 
2065	43.436	536.988	 	 	 	 
2066	43.166	537.031	 	 	 	 
2067	42.699	537.074	 	 	 	 
2068	42.307	537.116	 	 	 	 
2069	41.926	537.158	 	 	 	 
2070	41.472	537.199	 	 	 	 
2071	41.006	537.240	 	 	 	 
2072	40.613	537.281	 	 	 	 
2073	40.368	537.321	 	 	 	 
2074	39.975	537.361	 	 	 	 
2075	39.656	537.401	 	 	 	 
2076	39.239	537.440	 	 	 	 
2077	38.896	537.479	 	 	 	 
2078	38.626	537.518	 	 	 	 
2079	38.233	537.556	 	 	 	 
2080	37.890	537.594	 	 	 	 
2081	37.374	537.631	 	 	 	 
2082	37.141	537.668	 	 	 	 
2083	36.687	537.705	 	 	 	 
2084	36.245	537.741	 	 	 	 
2085	36.025	537.777	 	 	 	 
2086	35.730	537.813	 	 	 	 
2087	35.362	537.848	 	 	 	 
2088	35.117	537.884	 	 	 	 
2089	34.748	537.918	 	 	 	 
2090	34.454	537.953	 	 	 	 
2091	34.135	537.987	 	 	 	 
2092	33.840	538.021	 	 	 	 
2093	33.595	538.054	 	 	 	 
2094	33.178	538.088	 	 	 	 
2095	32.963	538.121	 	 	 	 
2096	32.564	538.153	 	 	 	 
2097	32.393	538.186	 	 	 	 
2098	32.074	538.218	 	 	 	 
2099	31.853	538.249	 	 	 	 
2100	31.509	538.281	 	 	 	 
2101	31.264	538.312	 	 	 	 
2102	30.920	538.343	 	 	 	 
2103	30.675	538.374	 	 	 	 
2104	30.405	538.404	 	 	 	 
2105	30.086	538.434	 	 	 	 
2106	29.816	538.464	 	 	 	 
2107	29.693	538.494	 	 	 	 
2108	29.245	538.523	 	 	 	 
2109	29.031	538.552	 	 	 	 
2110	28.761	538.581	 	 	 	 
2111	28.589	538.609	 	 	 	 
2112	28.319	538.638	 	 	 	 
2113	28.000	538.666	 	 	 	 
2114	27.656	538.693	 	 	 	 
2115	27.460	538.721	 	 	 	 
2116	27.288	538.748	 	 	 	 
2117	27.141	538.775	 	 	 	 
2118	26.798	538.802	 	 	 	 
2119	26.675	538.829	 	 	 	 
2120	26.454	538.855	 	 	 	 
2121	26.117	538.881	 	 	 	 
2122	25.865	538.907	 	 	 	 
2123	25.669	538.933	 	 	 	 
2124	25.521	538.958	 	 	 	 
2125	25.325	538.984	 	 	 	 
2126	25.178	539.009	 	 	 	 
2127	24.957	539.034	 	 	 	 
2128	24.736	539.059	 	 	 	 
2129	24.638	539.083	 	 	 	 
2130	24.294	539.108	 	 	 	 
2131	24.221	539.132	 	 	 	 
2132	23.975	539.156	 	 	 	 
2133	23.669	539.179	 	 	 	 
2134	23.607	539.203	 	 	 	 
2135	23.337	539.226	 	 	 	 
2136	23.215	539.250	 	 	 	 
2137	22.896	539.272	 	 	 	 
2138	22.847	539.295	 	 	 	 
2139	22.626	539.318	 	 	 	 
2140	22.307	539.340	 	 	 	 
2141	22.110	539.362	 	 	 	 
2142	22.037	539.384	 	 	 	 
2143	21.791	539.406	 	 	 	 
2144	21.669	539.428	 	 	 	 
2145	21.448	539.449	 	 	 	 
2146	21.276	539.471	 	 	 	 
2147	21.110	539.492	 	 	 	 
2148	20.933	539.513	 	 	 	 
2149	20.712	539.533	 	 	 	 
2150	20.663	539.554	 	 	 	 
2151	20.344	539.574	 	 	 	 
2152	20.319	539.595	 	 	 	 
2153	20.000	539.615	 	 	 	 
2154	20.025	539.635	 	 	 	 
2155	19.730	539.654	 	 	 	 
2156	19.583	539.674	 	 	 	 
2157	19.509	539.694	 	 	 	 
2158	19.313	539.713	 	 	 	 
2159	19.239	539.732	 	 	 	 
2160	18.920	539.751	 	 	 	 
2161	18.847	539.770	 	 	 	 
2162	18.810	539.789	 	 	 	 
