TIME	P	Q
s	uW	 J
1417	1.301	0.075
1418	1.350	0.075
1419	1.325	0.075
1420	1.233	0.075
1421	1.325	0.075
1422	1.202	0.075
1423	1.178	0.075
1424	1.202	0.075
1425	1.104	0.075
1426	1.104	0.075
1427	1.123	0.075
1428	1.178	0.075
1429	1.129	0.075
1430	1.080	0.075
1431	1.055	0.075
1432	1.080	0.075
1433	1.031	0.075
1434	1.196	0.075
1435	1.129	0.075
1436	1.080	0.075
1437	1.055	0.075
1438	1.006	0.075
1439	0.933	0.075
1440	0.957	0.075
1441	0.982	0.075
1442	0.975	0.075
1443	0.908	0.075
1444	0.834	0.075
1445	0.957	0.075
1446	0.883	0.075
1447	0.785	0.075
1448	0.933	0.075
1449	0.957	0.075
1450	0.810	0.075
1451	0.908	0.075
1452	0.859	0.075
1453	0.883	0.075
1454	0.810	0.075
1455	0.883	0.075
1456	0.902	0.075
1457	0.933	0.075
1458	0.908	0.075
1459	0.859	0.075
1460	0.908	0.075
1461	0.785	0.075
1462	0.736	0.075
1463	0.736	0.075
1464	0.810	0.075
1465	0.712	0.075
1466	0.687	0.075
1467	0.712	0.075
1468	0.785	0.075
1469	0.638	0.075
1470	0.736	0.075
1471	0.681	0.075
1472	0.589	0.075
1473	0.589	0.075
1474	0.687	0.075
1475	0.589	0.075
1476	0.564	0.075
1477	0.491	0.075
1478	0.552	0.075
1479	0.613	0.075
1480	0.638	0.075
1481	0.540	0.075
1482	0.442	0.075
1483	0.515	0.075
1484	0.491	0.075
1485	0.497	0.075
1486	0.368	0.075
1487	0.466	0.075
1488	0.540	0.075
1489	0.515	0.075
1490	0.442	0.075
1491	0.344	0.075
1492	0.294	0.075
1493	0.423	0.075
1494	0.319	0.075
1495	0.294	0.075
1496	0.319	0.075
1497	0.393	0.075
1498	0.196	0.075
1499	0.270	0.075
1500	0.184	0.075
1501	0.221	0.075
1502	0.221	0.075
1503	0.245	0.075
1504	0.221	0.075
1505	0.172	0.075
1506	0.221	0.075
1507	0.221	0.075
1508	0.172	0.075
1509	0.196	0.075
1510	0.172	0.075
1511	0.196	0.075
1512	0.172	0.075
1513	0.098	0.075
1514	0.123	0.075
1515	0.166	0.075
1516	0.098	0.075
1517	0.147	0.075
1518	0.074	0.075
1519	0.049	0.075
1520	0.049	0.075
1521	0.049	0.075
1522	0.055	0.075
1523	0.049	0.075
1524	0.025	0.075
1525	0.049	0.075
1526	0.049	0.075
1527	-0.074	0.075
1528	0.000	0.075
1529	0.000	0.075
1530	0.025	0.075
1531	-0.074	0.075
1532	0.025	0.075
1533	0.000	0.075
1534	-0.025	0.075
1535	-0.074	0.075
1536	-0.074	0.075
1537	-0.049	0.075
1538	-0.025	0.075
1539	0.000	0.075
1540	-0.074	0.075
1541	-0.049	0.075
1542	-0.098	0.075
1543	0.000	0.075
1544	-0.074	0.075
1545	-0.074	0.075
1546	-0.123	0.075
1547	-0.074	0.075
1548	-0.098	0.075
1549	-0.049	0.075
1550	-0.098	0.075
1551	-0.074	0.075
1552	-0.074	0.075
1553	-0.123	0.075
1554	-0.049	0.075
1555	-0.025	0.075
1556	-0.172	0.075
1557	-0.172	0.075
1558	-0.129	0.075
1559	-0.147	0.075
1560	-0.074	0.075
1561	-0.221	0.075
1562	-0.147	0.075
1563	-0.172	0.075
1564	-0.123	0.075
1565	-0.098	0.075
1566	-0.294	0.075
1567	-0.245	0.075
1568	-0.221	0.075
1569	-0.245	0.075
1570	-0.344	0.075
1571	-0.319	0.075
1572	-0.294	0.075
1573	-0.313	0.075
1574	-0.294	0.075
1575	-0.319	0.075
1576	-0.393	0.075
1577	-0.270	0.075
1578	-0.221	0.075
1579	-0.344	0.075
1580	-0.368	0.075
1581	-0.344	0.075
1582	-0.442	0.075
1583	-0.417	0.075
1584	-0.368	0.075
1585	-0.442	0.075
1586	-0.491	0.075
1587	-0.515	0.075
1588	-0.442	0.075
1589	-0.491	0.075
1590	-0.491	0.075
1591	-0.442	0.075
1592	-0.491	0.075
1593	-0.466	0.075
1594	-0.540	0.075
1595	-0.589	0.075
1596	-0.613	0.075
1597	-0.564	0.075
1598	-0.589	0.075
1599	-0.589	0.075
1600	-0.589	0.075
1601	-0.564	0.075
1602	-0.589	0.075
1603	-0.638	0.075
1604	-0.613	0.075
1605	-0.663	0.075
1606	-0.687	0.075
1607	-0.663	0.075
1608	-0.687	0.075
1609	-0.755	0.075
1610	-0.761	0.075
1611	-0.761	0.075
1612	-0.687	0.075
1613	-0.785	0.075
1614	-0.785	0.075
1615	-0.736	0.075
1616	-0.785	0.075
1617	-0.718	0.075
1618	-0.810	0.075
1619	-0.883	0.075
1620	-0.761	0.075
1621	-0.810	0.075
1622	-0.810	0.075
1623	-0.810	0.075
1624	-0.847	0.075
1625	-0.859	0.075
1626	-0.883	0.075
1627	-0.834	0.075
1628	-0.810	0.075
1629	-0.957	0.075
1630	-0.883	0.075
1631	-0.865	0.075
1632	-0.883	0.075
1633	-0.883	0.075
1634	-0.883	0.075
1635	-0.859	0.075
1636	-0.957	0.075
1637	-0.982	0.075
1638	-0.975	0.075
1639	-0.933	0.075
1640	-1.006	0.075
1641	-0.982	0.075
1642	-1.031	0.075
1643	-1.055	0.075
1644	-1.006	0.075
1645	-1.006	0.075
1646	-0.975	0.075
1647	-0.908	0.075
1648	-0.933	0.075
1649	-1.031	0.075
1650	-1.104	0.075
1651	-1.031	0.075
1652	-1.031	0.075
1653	-1.012	0.075
1654	-1.055	0.075
1655	-1.006	0.075
1656	-1.031	0.075
1657	-1.055	0.075
1658	-1.104	0.075
1659	-1.055	0.075
1660	-0.939	0.075
1661	-1.031	0.075
1662	-1.153	0.075
1663	-1.055	0.075
1664	-1.129	0.075
1665	-1.104	0.075
1666	-1.178	0.075
1667	-1.178	0.075
1668	-1.141	0.075
1669	-1.178	0.075
1670	-1.153	0.075
1671	-1.325	0.075
1672	-1.178	0.075
1673	-1.153	0.075
1674	-1.252	0.075
1675	-1.141	0.075
1676	-1.252	0.075
1677	-1.252	0.075
1678	-1.178	0.075
1679	-1.178	0.075
1680	-1.129	0.075
1681	-1.301	0.075
1682	-1.380	0.075
1683	-1.227	0.075
1684	-1.276	0.075
1685	-1.374	0.075
1686	-1.350	0.075
1687	-1.350	0.075
1688	-1.423	0.075
1689	-1.215	0.075
1690	-1.350	0.075
1691	-1.374	0.075
1692	-1.472	0.075
1693	-1.448	0.075
1694	-1.374	0.075
1695	-1.399	0.075
1696	-1.423	0.075
1697	-1.417	0.075
1698	-1.399	0.075
1699	-1.423	0.075
1700	-1.448	0.075
1701	-1.399	0.075
1702	-1.472	0.075
1703	-1.521	0.075
1704	-1.472	0.075
1705	-1.448	0.075
1706	-1.546	0.075
1707	-1.497	0.075
1708	-1.546	0.075
1709	-1.620	0.075
1710	-1.693	0.075
1711	-1.528	0.075
1712	-1.497	0.075
1713	-1.595	0.075
1714	-1.620	0.075
1715	-1.546	0.075
1716	-1.595	0.075
1717	-1.546	0.075
1718	-1.620	0.075
1719	-1.546	0.075
1720	-1.546	0.075
1721	-1.620	0.075
1722	-1.620	0.075
1723	-1.620	0.075
1724	-1.644	0.075
1725	-1.669	0.075
1726	-1.712	0.075
1727	-1.718	0.075
1728	-1.718	0.075
1729	-1.742	0.075
1730	-1.742	0.075
1731	-1.742	0.075
1732	-1.816	0.075
1733	-1.767	0.075
1734	-1.742	0.075
1735	-1.718	0.075
1736	-1.693	0.075
1737	-1.791	0.075
1738	-1.742	0.075
1739	-1.718	0.075
1740	-1.730	0.075
1741	-1.693	0.075
1742	-1.693	0.075
1743	-1.816	0.075
1744	-1.693	0.075
1745	-1.791	0.075
1746	-1.865	0.075
1747	-1.914	0.075
1748	-1.840	0.075
1749	-1.914	0.075
1750	-1.939	0.075
1751	-1.840	0.075
1752	-1.816	0.075
1753	-1.816	0.075
1754	-1.816	0.075
1755	-1.859	0.075
1756	-1.865	0.075
1757	-1.840	0.075
1758	-1.742	0.075
1759	-1.816	0.075
1760	-1.865	0.075
1761	-1.767	0.075
1762	-1.840	0.075
1763	-1.767	0.075
1764	-1.791	0.075
1765	-1.890	0.075
1766	-1.963	0.075
1767	-1.840	0.075
1768	-1.890	0.075
1769	-1.988	0.075
1770	-1.896	0.075
1771	-2.012	0.075
1772	-2.037	0.075
1773	-1.939	0.075
1774	-1.939	0.075
1775	-2.037	0.075
1776	-2.012	0.075
1777	-1.951	0.075
1778	-1.963	0.075
1779	-2.037	0.075
1780	-1.939	0.075
1781	-1.988	0.075
1782	-2.012	0.075
1783	-2.061	0.075
1784	-1.951	0.075
1785	-1.988	0.075
1786	-2.037	0.075
1787	-2.086	0.075
1788	-2.037	0.075
1789	-2.184	0.075
1790	-1.988	0.075
1791	-2.135	0.075
1792	-2.061	0.075
1793	-2.160	0.075
1794	-2.135	0.075
1795	-2.086	0.075
1796	-2.160	0.075
1797	-2.160	0.075
1798	-2.135	0.075
1799	-2.153	0.075
1800	-2.061	0.075
1801	-2.110	0.075
1802	-2.209	0.075
1803	-2.160	0.075
1804	-2.209	0.075
1805	-2.160	0.075
1806	-2.209	0.075
1807	-2.258	0.075
1808	-2.160	0.075
1809	-2.209	0.075
1810	-2.233	0.075
1811	-2.258	0.075
1812	-2.258	0.075
1813	-2.301	0.075
1814	-2.233	0.075
1815	-2.258	0.075
1816	-2.356	0.075
1817	-2.282	0.075
1818	-2.307	0.075
1819	-2.086	0.075
1820	-2.258	0.075
1821	-2.227	0.075
1822	-2.258	0.075
1823	-2.282	0.075
1824	-2.282	0.075
1825	-2.258	0.075
1826	-2.405	0.075
1827	-2.405	0.075
1828	-2.411	0.075
1829	-2.356	0.075
1830	-2.331	0.075
1831	-2.282	0.075
1832	-2.429	0.075
1833	-2.380	0.075
1834	-2.331	0.075
1835	-2.411	0.075
1836	-2.405	0.075
1837	-2.405	0.075
1838	-2.307	0.075
1839	-2.380	0.075
1840	-2.479	0.075
1841	-2.479	0.075
1842	-2.374	0.075
1843	-2.380	0.075
1844	-2.380	0.075
1845	-2.307	0.075
1846	-2.356	0.075
1847	-2.429	0.075
1848	-2.331	0.075
1849	-2.307	0.075
1850	-2.319	0.075
1851	-2.356	0.075
1852	-2.454	0.075
1853	-2.429	0.075
1854	-2.479	0.075
1855	-2.479	0.075
1856	-2.405	0.075
1857	-2.448	0.075
1858	-2.479	0.075
1859	-2.503	0.075
1860	-2.552	0.075
1861	-2.552	0.075
1862	-2.528	0.075
1863	-2.577	0.075
1864	-2.411	0.075
1865	-2.552	0.075
1866	-2.503	0.075
1867	-2.577	0.075
1868	-2.626	0.075
1869	-2.503	0.075
1870	-2.528	0.075
1871	-2.601	0.075
1872	-2.485	0.075
1873	-2.675	0.075
1874	-2.479	0.075
1875	-2.503	0.075
1876	-2.601	0.075
1877	-2.577	0.075
1878	-2.552	0.075
1879	-2.558	0.075
1880	-2.528	0.075
1881	-2.650	0.075
1882	-2.699	0.075
1883	-2.626	0.075
1884	-2.650	0.075
1885	-2.650	0.075
1886	-2.724	0.075
1887	-2.601	0.075
1888	-2.675	0.075
1889	-2.626	0.075
1890	-2.699	0.075
1891	-2.650	0.075
1892	-2.650	0.075
1893	-2.669	0.075
1894	-2.724	0.075
1895	-2.699	0.075
1896	-2.724	0.075
1897	-2.675	0.075
1898	-2.699	0.075
1899	-2.675	0.075
1900	-2.773	0.075
1901	-2.779	0.075
1902	-2.773	0.075
1903	-2.748	0.075
1904	-2.847	0.075
1905	-2.822	0.075
1906	-2.773	0.075
1907	-2.773	0.075
1908	-2.761	0.075
1909	-2.896	0.075
1910	-2.699	0.075
1911	-2.773	0.075
1912	-2.748	0.075
1913	-2.847	0.075
1914	-2.748	0.075
1915	-2.798	0.075
1916	-2.724	0.075
1917	-2.798	0.075
1918	-2.847	0.075
1919	-2.871	0.075
1920	-2.920	0.075
1921	-2.871	0.075
1922	-2.822	0.075
1923	-2.890	0.075
1924	-2.847	0.075
1925	-2.969	0.075
1926	-2.847	0.075
1927	-2.945	0.075
1928	-2.896	0.075
1929	-2.896	0.075
1930	-2.853	0.075
1931	-2.920	0.075
1932	-2.822	0.075
1933	-2.920	0.075
1934	-2.945	0.075
1935	-2.896	0.075
1936	-3.067	0.075
1937	-2.871	0.075
1938	-2.871	0.075
1939	-2.945	0.075
1940	-2.920	0.075
1941	-3.067	0.075
1942	-2.994	0.075
1943	-2.994	0.075
1944	-3.018	0.075
1945	-3.117	0.075
1946	-2.994	0.075
1947	-3.018	0.075
1948	-3.067	0.075
1949	-2.994	0.075
1950	-3.018	0.075
1951	-2.994	0.075
1952	-3.037	0.075
1953	-3.043	0.075
1954	-3.092	0.075
1955	-2.945	0.075
1956	-2.994	0.075
1957	-2.994	0.075
1958	-2.969	0.075
1959	-3.000	0.075
1960	-3.067	0.075
1961	-2.969	0.075
1962	-2.945	0.075
1963	-2.994	0.075
1964	-3.092	0.075
1965	-3.018	0.075
1966	-2.963	0.075
1967	-3.018	0.075
1968	-3.018	0.075
1969	-3.043	0.075
1970	-2.969	0.075
1971	-3.043	0.075
1972	-2.969	0.075
1973	-3.117	0.075
1974	-3.018	0.075
1975	-3.117	0.075
1976	-3.067	0.075
1977	-3.018	0.075
1978	-2.920	0.075
1979	-3.092	0.075
1980	-3.018	0.075
1981	-3.092	0.075
1982	-3.117	0.075
1983	-3.092	0.075
1984	-3.166	0.075
1985	-3.092	0.075
1986	-3.141	0.075
1987	-3.190	0.075
1988	-3.110	0.075
1989	-3.117	0.075
1990	-3.239	0.075
1991	-3.190	0.075
1992	-3.141	0.075
1993	-3.264	0.075
1994	-3.190	0.075
1995	-3.166	0.075
1996	-3.190	0.075
1997	-3.190	0.075
1998	-3.166	0.075
1999	-3.215	0.075
2000	-3.092	0.075
2001	-3.215	0.075
2002	-3.190	0.075
2003	-3.258	0.075
2004	-3.239	0.075
2005	-3.362	0.075
2006	-3.288	0.075
2007	-3.337	0.075
2008	-3.190	0.075
2009	-3.239	0.075
2010	-3.276	0.075
2011	-3.288	0.075
2012	-3.215	0.075
2013	-3.264	0.075
2014	-3.313	0.075
2015	-3.264	0.075
2016	-3.264	0.075
2017	-3.239	0.075
2018	-3.387	0.075
2019	-3.362	0.075
2020	-3.387	0.075
2021	-3.239	0.075
2022	-3.166	0.075
2023	-3.313	0.075
2024	-3.387	0.075
2025	-3.387	0.075
2026	-3.264	0.075
2027	-3.288	0.075
2028	-3.362	0.075
2029	-3.362	0.075
2030	-3.190	0.074
2031	-3.264	0.074
2032	-3.258	0.074
2033	-3.337	0.074
2034	-3.190	0.074
2035	-3.239	0.074
2036	-3.337	0.074
2037	-3.362	0.074
2038	-3.190	0.074
2039	-3.202	0.074
2040	-3.436	0.074
2041	-3.239	0.074
2042	-3.362	0.074
2043	-3.337	0.074
2044	-3.362	0.074
2045	-3.436	0.074
2046	-3.387	0.074
2047	-3.313	0.074
2048	-3.485	0.074
2049	-3.411	0.074
2050	-3.436	0.074
2051	-3.387	0.074
2052	-3.411	0.074
2053	-3.411	0.074
2054	-3.350	0.074
2055	-3.436	0.074
2056	-3.264	0.074
2057	-3.362	0.074
2058	-3.460	0.074
2059	-3.485	0.074
2060	-3.534	0.074
2061	-3.405	0.074
2062	-3.436	0.074
2063	-3.509	0.074
2064	-3.509	0.074
2065	-3.411	0.074
2066	-3.411	0.074
2067	-3.460	0.074
2068	-3.460	0.074
2069	-3.509	0.074
2070	-3.509	0.074
2071	-3.534	0.074
2072	-3.460	0.074
2073	-3.485	0.074
2074	-3.534	0.074
2075	-3.509	0.074
2076	-3.423	0.074
2077	-3.632	0.074
2078	-3.534	0.074
2079	-3.534	0.074
2080	-3.460	0.074
2081	-3.534	0.074
2082	-3.509	0.074
2083	-3.534	0.074
2084	-3.632	0.074
2085	-3.534	0.074
2086	-3.558	0.074
2087	-3.607	0.074
2088	-3.485	0.074
2089	-3.534	0.074
2090	-3.663	0.074
2091	-3.632	0.074
2092	-3.656	0.074
2093	-3.681	0.074
2094	-3.558	0.074
2095	-3.681	0.074
2096	-3.583	0.074
2097	-3.626	0.074
2098	-3.656	0.074
2099	-3.607	0.074
2100	-3.681	0.074
2101	-3.706	0.074
2102	-3.632	0.074
2103	-3.681	0.074
2104	-3.681	0.074
2105	-3.644	0.074
2106	-3.607	0.074
2107	-3.583	0.074
2108	-3.607	0.074
2109	-3.632	0.074
2110	-3.706	0.074
2111	-3.632	0.074
2112	-3.699	0.074
2113	-3.656	0.074
2114	-3.656	0.074
2115	-3.656	0.074
2116	-3.804	0.074
2117	-3.681	0.074
2118	-3.706	0.074
2119	-3.755	0.074
2120	-3.681	0.074
2121	-3.779	0.074
2122	-3.730	0.074
2123	-3.828	0.074
2124	-3.779	0.074
2125	-3.632	0.074
2126	-3.730	0.074
2127	-3.828	0.074
2128	-3.755	0.074
2129	-3.779	0.074
2130	-3.804	0.074
2131	-3.632	0.074
2132	-3.804	0.074
2133	-3.755	0.074
2134	-3.681	0.074
2135	-3.779	0.074
2136	-3.828	0.074
2137	-3.877	0.074
2138	-3.828	0.074
2139	-3.804	0.074
2140	-3.779	0.074
2141	-3.773	0.074
2142	-3.755	0.074
2143	-3.853	0.074
2144	-3.755	0.074
2145	-3.706	0.074
2146	-3.853	0.074
2147	-3.706	0.074
2148	-3.791	0.074
2149	-3.828	0.074
2150	-3.779	0.074
2151	-3.730	0.074
2152	-3.804	0.074
2153	-3.804	0.074
2154	-3.730	0.074
2155	-3.779	0.074
2156	-3.755	0.074
2157	-3.779	0.074
2158	-3.730	0.074
2159	-3.828	0.074
2160	-3.804	0.074
2161	-3.779	0.074
2162	-3.755	0.074
2163	-3.810	0.074
2164	-3.804	0.074
2165	-3.828	0.074
2166	-3.804	0.074
2167	-3.828	0.074
2168	-3.828	0.074
2169	-3.828	0.074
2170	-3.810	0.074
2171	-3.755	0.074
2172	-3.853	0.074
2173	-3.877	0.074
2174	-3.804	0.074
2175	-3.902	0.074
2176	-3.853	0.074
2177	-3.902	0.074
2178	-3.902	0.074
2179	-3.902	0.074
2180	-3.877	0.074
2181	-3.804	0.074
2182	-3.902	0.074
2183	-3.975	0.074
2184	-3.926	0.074
2185	-3.920	0.074
2186	-3.975	0.074
2187	-3.975	0.074
2188	-4.000	0.074
2189	-4.025	0.074
2190	-3.926	0.074
2191	-4.000	0.074
2192	-3.939	0.074
2193	-3.975	0.074
2194	-4.000	0.074
2195	-4.000	0.074
2196	-4.000	0.074
2197	-4.025	0.074
2198	-3.951	0.074
2199	-3.902	0.074
2200	-3.951	0.074
2201	-4.000	0.074
2202	-3.975	0.074
2203	-4.000	0.074
2204	-4.049	0.074
2205	-3.951	0.074
2206	-4.025	0.074
2207	-4.031	0.074
2208	-4.025	0.074
2209	-4.000	0.074
2210	-4.000	0.074
2211	-4.123	0.074
2212	-4.049	0.074
2213	-4.000	0.074
2214	-4.086	0.074
2215	-3.951	0.074
2216	-3.975	0.074
2217	-4.074	0.074
2218	-4.123	0.074
2219	-4.049	0.074
2220	-4.074	0.074
2221	-4.104	0.074
2222	-4.196	0.074
2223	-4.172	0.074
2224	-4.123	0.074
2225	-4.172	0.074
2226	-4.147	0.074
2227	-4.147	0.074
2228	-4.123	0.074
2229	-4.160	0.074
2230	-4.221	0.074
2231	-4.147	0.074
2232	-4.074	0.074
2233	-4.049	0.074
2234	-4.025	0.074
2235	-4.049	0.074
2236	-4.141	0.074
2237	-4.049	0.074
2238	-4.098	0.074
2239	-4.000	0.074
2240	-4.074	0.074
2241	-4.025	0.074
2242	-4.025	0.074
2243	-4.031	0.074
2244	-4.074	0.074
2245	-4.123	0.074
2246	-4.074	0.074
2247	-4.025	0.074
2248	-4.074	0.074
2249	-4.147	0.074
2250	-4.160	0.074
2251	-4.123	0.074
2252	-4.025	0.074
2253	-4.147	0.074
2254	-4.074	0.074
2255	-4.147	0.074
2256	-4.147	0.074
2257	-4.147	0.074
2258	-4.141	0.074
2259	-4.098	0.074
2260	-4.123	0.074
2261	-4.172	0.074
2262	-4.123	0.074
2263	-4.147	0.074
2264	-4.123	0.074
2265	-4.178	0.074
2266	-4.123	0.074
2267	-4.172	0.074
2268	-4.221	0.074
2269	-4.172	0.074
2270	-4.147	0.074
2271	-4.245	0.074
2272	-4.196	0.074
2273	-4.172	0.074
2274	-4.196	0.074
2275	-4.196	0.074
2276	-4.196	0.074
2277	-4.196	0.074
2278	-4.319	0.074
2279	-4.196	0.074
2280	-4.252	0.074
2281	-4.196	0.074
2282	-4.196	0.074
2283	-4.270	0.074
2284	-4.245	0.074
2285	-4.319	0.074
2286	-4.196	0.074
2287	-4.362	0.074
2288	-4.196	0.074
2289	-4.221	0.074
2290	-4.270	0.074
2291	-4.221	0.074
2292	-4.270	0.073
2293	-4.294	0.073
2294	-4.215	0.073
2295	-4.368	0.073
2296	-4.344	0.073
2297	-4.245	0.073
2298	-4.319	0.073
2299	-4.245	0.073
2300	-4.270	0.073
2301	-4.344	0.073
2302	-4.294	0.073
2303	-4.344	0.073
2304	-4.368	0.073
2305	-4.368	0.073
2306	-4.344	0.073
2307	-4.393	0.073
2308	-4.393	0.073
2309	-4.362	0.073
2310	-4.417	0.073
2311	-4.442	0.073
2312	-4.442	0.073
2313	-4.393	0.073
2314	-4.344	0.073
2315	-4.368	0.073
2316	-4.380	0.073
2317	-4.442	0.073
2318	-4.417	0.073
2319	-4.466	0.073
2320	-4.368	0.073
2321	-4.368	0.073
2322	-4.515	0.073
2323	-4.344	0.073
2324	-4.319	0.073
2325	-4.417	0.073
2326	-4.344	0.073
2327	-4.344	0.073
2328	-4.442	0.073
2329	-4.344	0.073
2330	-4.393	0.073
2331	-4.288	0.073
2332	-4.344	0.073
2333	-4.319	0.073
2334	-4.368	0.073
2335	-4.344	0.073
2336	-4.417	0.073
2337	-4.368	0.073
2338	-4.362	0.073
2339	-4.466	0.073
2340	-4.393	0.073
2341	-4.294	0.073
2342	-4.417	0.073
2343	-4.393	0.073
2344	-4.393	0.073
2345	-4.399	0.073
2346	-4.344	0.073
2347	-4.393	0.073
2348	-4.368	0.073
2349	-4.294	0.073
2350	-4.393	0.073
2351	-4.442	0.073
2352	-4.436	0.073
2353	-4.466	0.073
2354	-4.564	0.073
2355	-4.393	0.073
2356	-4.417	0.073
2357	-4.540	0.073
2358	-4.393	0.073
2359	-4.466	0.073
2360	-4.417	0.073
2361	-4.417	0.073
2362	-4.491	0.073
2363	-4.515	0.073
2364	-4.515	0.073
2365	-4.417	0.073
2366	-4.540	0.073
2367	-4.472	0.073
2368	-4.564	0.073
2369	-4.442	0.073
2370	-4.613	0.073
2371	-4.491	0.073
2372	-4.564	0.073
2373	-4.442	0.073
2374	-4.546	0.073
2375	-4.515	0.073
2376	-4.540	0.073
2377	-4.442	0.073
2378	-4.417	0.073
2379	-4.491	0.073
2380	-4.540	0.073
2381	-4.491	0.073
2382	-4.564	0.073
2383	-4.442	0.073
2384	-4.564	0.073
2385	-4.613	0.073
2386	-4.589	0.073
2387	-4.589	0.073
2388	-4.589	0.073
2389	-4.509	0.073
2390	-4.663	0.073
2391	-4.638	0.073
2392	-4.564	0.073
2393	-4.613	0.073
2394	-4.564	0.073
2395	-4.663	0.073
2396	-4.528	0.073
2397	-4.589	0.073
2398	-4.589	0.073
2399	-4.613	0.073
2400	-4.613	0.073
2401	-4.589	0.073
2402	-4.638	0.073
2403	-4.656	0.073
2404	-4.663	0.073
2405	-4.613	0.073
2406	-4.687	0.073
2407	-4.589	0.073
2408	-4.638	0.073
2409	-4.589	0.073
2410	-4.589	0.073
2411	-4.601	0.073
2412	-4.712	0.073
2413	-4.736	0.073
2414	-4.663	0.073
2415	-4.613	0.073
2416	-4.663	0.073
2417	-4.589	0.073
2418	-4.712	0.073
2419	-4.687	0.073
2420	-4.810	0.073
2421	-4.687	0.073
2422	-4.712	0.073
2423	-4.687	0.073
2424	-4.638	0.073
2425	-4.748	0.073
2426	-4.712	0.073
2427	-4.687	0.073
2428	-4.663	0.073
2429	-4.589	0.073
2430	-4.712	0.073
2431	-4.589	0.073
2432	-4.663	0.073
2433	-4.638	0.073
2434	-4.663	0.073
2435	-4.687	0.073
2436	-4.663	0.073
2437	-4.589	0.073
2438	-4.736	0.073
2439	-4.736	0.073
2440	-4.620	0.073
2441	-4.613	0.073
2442	-4.638	0.073
2443	-4.712	0.073
2444	-4.613	0.073
2445	-4.712	0.073
2446	-4.589	0.073
2447	-4.620	0.073
2448	-4.761	0.073
2449	-4.736	0.073
2450	-4.687	0.073
2451	-4.761	0.073
2452	-4.736	0.073
2453	-4.663	0.073
2454	-4.748	0.073
2455	-4.663	0.073
2456	-4.785	0.073
2457	-4.761	0.073
2458	-4.663	0.073
2459	-4.761	0.073
2460	-4.834	0.073
2461	-4.712	0.073
2462	-4.693	0.073
2463	-4.687	0.073
2464	-4.761	0.073
2465	-4.736	0.073
2466	-4.736	0.073
2467	-4.785	0.073
2468	-4.810	0.073
2469	-4.730	0.073
2470	-4.859	0.073
2471	-4.736	0.073
2472	-4.761	0.073
2473	-4.810	0.073
2474	-4.785	0.073
2475	-4.761	0.073
2476	-4.804	0.073
2477	-4.810	0.073
2478	-4.810	0.073
2479	-4.785	0.073
2480	-4.859	0.073
2481	-4.883	0.073
2482	-4.785	0.073
2483	-4.761	0.073
2484	-4.785	0.073
2485	-4.810	0.073
2486	-4.908	0.073
2487	-4.834	0.073
2488	-4.785	0.073
2489	-4.982	0.073
2490	-4.859	0.073
