EXPERIMENTAL DATA:c:\digitam\result\jbbase1.xpt        DATE 12-Sep-18
START TIME:  12:10       STOP TIME:  12:45       TOTAL TIME:  0:35
=============================================================================   
TIME	P	Q	P(corr)	Q(corr)	A.INPUT	A.INPUT	REMARK
sec	microW	mJ	microW	mJ	MV	MVs
693	-6.086	-3.788	 	 	 	 
694	-6.233	-3.794	 	 	 	 
695	-6.012	-3.800	 	 	 	 
696	-6.258	-3.806	 	 	 	 
697	-5.988	-3.812	 	 	 	 
698	-6.018	-3.818	 	 	 	 
699	-5.939	-3.824	 	 	 	 
700	-6.184	-3.830	 	 	 	 
701	-6.184	-3.836	 	 	 	 
702	-6.307	-3.843	 	 	 	 
703	-6.282	-3.849	 	 	 	 
704	-5.939	-3.855	 	 	 	 
705	-6.307	-3.861	 	 	 	 
706	-6.000	-3.867	 	 	 	 
707	-5.865	-3.873	 	 	 	 
708	-5.669	-3.879	 	 	 	 
709	-6.012	-3.885	 	 	 	 
710	-6.110	-3.891	 	 	 	 
711	-6.282	-3.897	 	 	 	 
712	-6.061	-3.903	 	 	 	 
713	-6.055	-3.909	 	 	 	 
714	-6.356	-3.916	 	 	 	 
715	-5.865	-3.922	 	 	 	 
716	-6.135	-3.928	 	 	 	 
717	-6.135	-3.934	 	 	 	 
718	-6.061	-3.940	 	 	 	 
719	-6.380	-3.946	 	 	 	 
720	-6.037	-3.952	 	 	 	 
721	-6.233	-3.959	 	 	 	 
722	-6.110	-3.965	 	 	 	 
723	-6.233	-3.971	 	 	 	 
724	-5.963	-3.977	 	 	 	 
725	-6.012	-3.983	 	 	 	 
726	-6.037	-3.989	 	 	 	 
727	-5.988	-3.995	 	 	 	 
728	-6.000	-4.001	 	 	 	 
729	-6.061	-4.007	 	 	 	 
730	-6.110	-4.013	 	 	 	 
731	-6.086	-4.019	 	 	 	 
732	-5.988	-4.025	 	 	 	 
733	-6.012	-4.031	 	 	 	 
734	-5.988	-4.037	 	 	 	 
735	-6.147	-4.043	 	 	 	 
736	-6.012	-4.049	 	 	 	 
737	-5.939	-4.055	 	 	 	 
738	-6.233	-4.061	 	 	 	 
739	-6.282	-4.068	 	 	 	 
740	-6.012	-4.074	 	 	 	 
741	-6.307	-4.080	 	 	 	 
742	-5.834	-4.086	 	 	 	 
743	-6.012	-4.092	 	 	 	 
744	-6.282	-4.098	 	 	 	 
745	-5.988	-4.104	 	 	 	 
746	-5.939	-4.110	 	 	 	 
747	-6.160	-4.116	 	 	 	 
748	-5.963	-4.122	 	 	 	 
749	-6.202	-4.128	 	 	 	 
750	-6.184	-4.135	 	 	 	 
751	-6.110	-4.141	 	 	 	 
752	-6.282	-4.147	 	 	 	 
753	-6.184	-4.153	 	 	 	 
754	-6.160	-4.159	 	 	 	 
755	-6.233	-4.166	 	 	 	 
756	-5.939	-4.171	 	 	 	 
757	-5.926	-4.177	 	 	 	 
758	-6.307	-4.184	 	 	 	 
759	-5.816	-4.190	 	 	 	 
760	-5.693	-4.195	 	 	 	 
761	-6.184	-4.201	 	 	 	 
762	-6.037	-4.207	 	 	 	 
763	-6.209	-4.214	 	 	 	 
764	-5.963	-4.220	 	 	 	 
765	-5.988	-4.226	 	 	 	 
766	-6.086	-4.232	 	 	 	 
767	-5.988	-4.238	 	 	 	 
768	-5.988	-4.244	 	 	 	 
769	-5.865	-4.250	 	 	 	 
770	-5.840	-4.255	 	 	 	 
771	-6.276	-4.262	 	 	 	 
772	-5.890	-4.268	 	 	 	 
773	-6.012	-4.274	 	 	 	 
774	-5.939	-4.280	 	 	 	 
775	-5.718	-4.285	 	 	 	 
776	-6.061	-4.291	 	 	 	 
777	-5.963	-4.297	 	 	 	 
778	-6.160	-4.303	 	 	 	 
779	-5.982	-4.309	 	 	 	 
780	-5.914	-4.315	 	 	 	 
781	-6.037	-4.321	 	 	 	 
782	-6.184	-4.328	 	 	 	 
783	-6.061	-4.334	 	 	 	 
784	-6.086	-4.340	 	 	 	 
785	-5.988	-4.346	 	 	 	 
786	-6.074	-4.352	 	 	 	 
787	-6.160	-4.358	 	 	 	 
788	-6.086	-4.364	 	 	 	 
789	-6.479	-4.370	 	 	 	 
790	-6.258	-4.377	 	 	 	 
791	-6.061	-4.383	 	 	 	 
792	-6.037	-4.389	 	 	 	 
793	-6.166	-4.395	 	 	 	 
794	-6.160	-4.401	 	 	 	 
795	-6.209	-4.407	 	 	 	 
796	-6.135	-4.413	 	 	 	 
797	-6.258	-4.420	 	 	 	 
798	-6.454	-4.426	 	 	 	 
799	-6.282	-4.432	 	 	 	 
800	-6.018	-4.438	 	 	 	 
801	-5.939	-4.444	 	 	 	 
802	-6.086	-4.451	 	 	 	 
803	-6.061	-4.457	 	 	 	 
804	-6.307	-4.463	 	 	 	 
805	-6.160	-4.469	 	 	 	 
806	-6.233	-4.475	 	 	 	 
807	-6.110	-4.481	 	 	 	 
808	-6.055	-4.487	 	 	 	 
809	-6.258	-4.494	 	 	 	 
810	-6.184	-4.500	 	 	 	 
811	-6.233	-4.506	 	 	 	 
812	-6.258	-4.512	 	 	 	 
813	-6.160	-4.519	 	 	 	 
814	-6.282	-4.525	 	 	 	 
815	-6.276	-4.531	 	 	 	 
816	-6.528	-4.538	 	 	 	 
817	-6.209	-4.544	 	 	 	 
818	-6.209	-4.550	 	 	 	 
819	-6.331	-4.556	 	 	 	 
820	-6.282	-4.563	 	 	 	 
821	-6.135	-4.569	 	 	 	 
822	-6.405	-4.575	 	 	 	 
823	-6.307	-4.581	 	 	 	 
824	-6.233	-4.588	 	 	 	 
825	-6.724	-4.594	 	 	 	 
826	-6.331	-4.601	 	 	 	 
827	-6.331	-4.607	 	 	 	 
828	-6.110	-4.613	 	 	 	 
829	-6.307	-4.620	 	 	 	 
830	-6.350	-4.626	 	 	 	 
831	-6.405	-4.632	 	 	 	 
832	-6.282	-4.639	 	 	 	 
833	-6.209	-4.645	 	 	 	 
834	-6.454	-4.651	 	 	 	 
835	-6.380	-4.658	 	 	 	 
836	-6.086	-4.664	 	 	 	 
837	-6.479	-4.670	 	 	 	 
838	-6.380	-4.677	 	 	 	 
839	-6.380	-4.683	 	 	 	 
840	-6.110	-4.689	 	 	 	 
841	-6.454	-4.696	 	 	 	 
842	-6.405	-4.702	 	 	 	 
843	-6.356	-4.708	 	 	 	 
844	-6.110	-4.714	 	 	 	 
845	-6.429	-4.721	 	 	 	 
846	-6.184	-4.727	 	 	 	 
847	-6.380	-4.733	 	 	 	 
848	-6.258	-4.740	 	 	 	 
849	-6.405	-4.746	 	 	 	 
850	-6.479	-4.753	 	 	 	 
851	-6.294	-4.759	 	 	 	 
852	-6.258	-4.765	 	 	 	 
853	-6.503	-4.772	 	 	 	 
854	-6.528	-4.778	 	 	 	 
855	-6.209	-4.784	 	 	 	 
856	-6.184	-4.790	 	 	 	 
857	-6.331	-4.797	 	 	 	 
858	-6.086	-4.803	 	 	 	 
859	-6.258	-4.809	 	 	 	 
860	-6.307	-4.815	 	 	 	 
861	-6.405	-4.822	 	 	 	 
862	-6.184	-4.828	 	 	 	 
863	-6.258	-4.834	 	 	 	 
864	-6.282	-4.841	 	 	 	 
865	-6.331	-4.847	 	 	 	 
866	-6.405	-4.853	 	 	 	 
867	-6.307	-4.860	 	 	 	 
868	-6.454	-4.866	 	 	 	 
869	-6.577	-4.873	 	 	 	 
870	-6.209	-4.879	 	 	 	 
871	-6.331	-4.885	 	 	 	 
872	-6.307	-4.892	 	 	 	 
873	-6.368	-4.898	 	 	 	 
874	-6.454	-4.904	 	 	 	 
875	-6.012	-4.910	 	 	 	 
876	-6.528	-4.917	 	 	 	 
877	-6.380	-4.923	 	 	 	 
878	-6.356	-4.930	 	 	 	 
879	-6.429	-4.936	 	 	 	 
880	-6.258	-4.942	 	 	 	 
881	-6.018	-4.948	 	 	 	 
882	-6.110	-4.954	 	 	 	 
883	-6.061	-4.960	 	 	 	 
884	-6.209	-4.967	 	 	 	 
885	-6.110	-4.973	 	 	 	 
886	-6.110	-4.979	 	 	 	 
887	-6.282	-4.985	 	 	 	 
888	-6.331	-4.992	 	 	 	 
889	-6.258	-4.998	 	 	 	 
890	-6.282	-5.004	 	 	 	 
891	-6.086	-5.010	 	 	 	 
892	-6.110	-5.016	 	 	 	 
893	-6.282	-5.023	 	 	 	 
894	-6.061	-5.029	 	 	 	 
895	-6.423	-5.035	 	 	 	 
896	-6.258	-5.041	 	 	 	 
897	-6.061	-5.047	 	 	 	 
898	-6.282	-5.054	 	 	 	 
899	-6.233	-5.060	 	 	 	 
900	-6.110	-5.066	 	 	 	 
901	-6.160	-5.072	 	 	 	 
902	-6.092	-5.078	 	 	 	 
903	-6.233	-5.084	 	 	 	 
904	-6.258	-5.091	 	 	 	 
905	-6.037	-5.097	 	 	 	 
906	-6.110	-5.103	 	 	 	 
907	-5.963	-5.109	 	 	 	 
908	-6.184	-5.115	 	 	 	 
909	-6.331	-5.121	 	 	 	 
910	-6.092	-5.127	 	 	 	 
911	-5.988	-5.133	 	 	 	 
912	-5.914	-5.139	 	 	 	 
913	-6.061	-5.145	 	 	 	 
914	-6.380	-5.152	 	 	 	 
915	-6.086	-5.158	 	 	 	 
916	-6.061	-5.164	 	 	 	 
917	-6.037	-5.170	 	 	 	 
918	-6.135	-5.176	 	 	 	 
919	-6.233	-5.182	 	 	 	 
920	-5.988	-5.188	 	 	 	 
921	-6.233	-5.195	 	 	 	 
922	-5.963	-5.201	 	 	 	 
923	-5.988	-5.207	 	 	 	 
924	-6.166	-5.213	 	 	 	 
925	-6.209	-5.219	 	 	 	 
926	-6.380	-5.225	 	 	 	 
927	-6.209	-5.231	 	 	 	 
928	-6.454	-5.238	 	 	 	 
929	-6.258	-5.244	 	 	 	 
930	-6.037	-5.250	 	 	 	 
931	-6.307	-5.257	 	 	 	 
932	-6.018	-5.263	 	 	 	 
933	-6.086	-5.269	 	 	 	 
934	-6.307	-5.275	 	 	 	 
935	-6.479	-5.281	 	 	 	 
936	-6.307	-5.288	 	 	 	 
937	-6.282	-5.294	 	 	 	 
938	-6.331	-5.300	 	 	 	 
939	-6.092	-5.306	 	 	 	 
940	-6.012	-5.312	 	 	 	 
941	-6.012	-5.318	 	 	 	 
942	-5.865	-5.324	 	 	 	 
943	-5.669	-5.330	 	 	 	 
944	-5.840	-5.336	 	 	 	 
945	-5.865	-5.342	 	 	 	 
946	-6.092	-5.348	 	 	 	 
947	-5.939	-5.354	 	 	 	 
948	-5.890	-5.360	 	 	 	 
949	-5.816	-5.365	 	 	 	 
950	-6.061	-5.371	 	 	 	 
951	-6.086	-5.378	 	 	 	 
952	-6.012	-5.384	 	 	 	 
953	-5.834	-5.389	 	 	 	 
954	-5.914	-5.395	 	 	 	 
955	-5.693	-5.401	 	 	 	 
956	-5.840	-5.407	 	 	 	 
957	-5.840	-5.413	 	 	 	 
958	-5.890	-5.419	 	 	 	 
959	-5.693	-5.424	 	 	 	 
960	-5.914	-5.430	 	 	 	 
961	-6.074	-5.436	 	 	 	 
962	-6.037	-5.442	 	 	 	 
963	-6.429	-5.449	 	 	 	 
964	-6.061	-5.455	 	 	 	 
965	-6.209	-5.461	 	 	 	 
966	-6.160	-5.467	 	 	 	 
967	-6.258	-5.473	 	 	 	 
968	-6.166	-5.480	 	 	 	 
969	-5.988	-5.486	 	 	 	 
970	-6.135	-5.492	 	 	 	 
971	-5.914	-5.498	 	 	 	 
972	-6.012	-5.504	 	 	 	 
973	-5.963	-5.510	 	 	 	 
974	-6.160	-5.516	 	 	 	 
975	-6.110	-5.522	 	 	 	 
976	-6.037	-5.528	 	 	 	 
977	-6.184	-5.534	 	 	 	 
978	-6.061	-5.540	 	 	 	 
979	-6.061	-5.546	 	 	 	 
980	-6.160	-5.552	 	 	 	 
981	-5.865	-5.558	 	 	 	 
982	-6.282	-5.565	 	 	 	 
983	-6.276	-5.571	 	 	 	 
984	-6.577	-5.577	 	 	 	 
985	-6.209	-5.584	 	 	 	 
986	-6.160	-5.590	 	 	 	 
987	-6.307	-5.596	 	 	 	 
988	-6.405	-5.602	 	 	 	 
989	-6.429	-5.609	 	 	 	 
990	-6.460	-5.615	 	 	 	 
991	-6.528	-5.622	 	 	 	 
992	-6.577	-5.628	 	 	 	 
993	-6.528	-5.635	 	 	 	 
994	-6.699	-5.642	 	 	 	 
995	-6.626	-5.648	 	 	 	 
996	-6.528	-5.655	 	 	 	 
997	-6.405	-5.661	 	 	 	 
998	-6.356	-5.668	 	 	 	 
999	-6.282	-5.674	 	 	 	 
1000	-6.601	-5.680	 	 	 	 
1001	-6.479	-5.687	 	 	 	 
1002	-6.528	-5.693	 	 	 	 
1003	-6.601	-5.700	 	 	 	 
1004	-6.828	-5.707	 	 	 	 
1005	-6.577	-5.713	 	 	 	 
1006	-6.380	-5.720	 	 	 	 
1007	-6.552	-5.726	 	 	 	 
1008	-6.601	-5.733	 	 	 	 
1009	-6.650	-5.740	 	 	 	 
1010	-6.626	-5.746	 	 	 	 
1011	-6.650	-5.753	 	 	 	 
1012	-6.644	-5.760	 	 	 	 
1013	-6.847	-5.766	 	 	 	 
1014	-6.798	-5.773	 	 	 	 
1015	-6.577	-5.780	 	 	 	 
1016	-6.969	-5.787	 	 	 	 
1017	-6.748	-5.794	 	 	 	 
1018	-6.675	-5.800	 	 	 	 
1019	-6.699	-5.807	 	 	 	 
1020	-6.773	-5.814	 	 	 	 
1021	-6.798	-5.820	 	 	 	 
1022	-6.699	-5.827	 	 	 	 
1023	-6.626	-5.834	 	 	 	 
1024	-7.043	-5.841	 	 	 	 
1025	-6.552	-5.847	 	 	 	 
